<SIZE>, <EXECUTION_TIME_1>, <EXECUTION_TIME_2>, <EXECUTION_TIME_3>, <EXECUTION_TIME_4>, <EXECUTION_TIME_5>, <AVG>
518, 164927, 159301, 159374, 168041, 162818, 162892
519, 136192, 135455, 135109, 134259, 134646, 135132
520, 134594, 134524, 146893, 140434, 147117, 140712
521, 136412, 136177, 135390, 137881, 136223, 136416
522, 137022, 184581, 198630, 195878, 190260, 181274
523, 208754, 193722, 186448, 202988, 202963, 198975
524, 201628, 180185, 194091, 197917, 193518, 193467
525, 195951, 195381, 200511, 195976, 196264, 196816
526, 197121, 191111, 201040, 188483, 202124, 195975
527, 139588, 140117, 177942, 196388, 183479, 167502
528, 197626, 197288, 197677, 193523, 205367, 198296
529, 199236, 206863, 199498, 194124, 196435, 199231
530, 205905, 196462, 208676, 219476, 203108, 206725
531, 202952, 196367, 198746, 200719, 196702, 199097
532, 206050, 161145, 142212, 142415, 140451, 158454
533, 140901, 140684, 141673, 144405, 142759, 142084
534, 146411, 141245, 144467, 1509895, 168789, 422161
535, 168115, 165494, 163907, 162329, 156120, 163193
536, 164570, 138531, 136839, 166735, 163333, 154001
537, 164029, 172068, 163331, 163218, 163380, 165205
538, 162999, 163563, 164300, 162235, 163849, 163389
539, 176717, 157458, 158832, 165409, 172532, 166189
540, 171072, 165836, 168353, 170884, 174493, 170127
541, 175061, 174359, 176685, 166291, 150669, 168613
542, 162921, 160925, 161155, 137218, 136295, 151702
543, 174756, 147215, 164946, 161656, 163385, 162391
544, 164941, 164727, 161562, 161293, 155083, 161521
545, 168830, 159011, 157508, 157678, 164145, 161434
546, 161313, 161781, 159968, 161512, 157210, 160356
547, 167185, 175069, 162290, 149742, 140759, 159009
548, 136506, 140080, 138594, 146946, 139527, 140330
549, 138734, 144283, 146008, 153879, 140400, 144660
550, 144371, 156706, 141563, 139513, 137966, 144023
551, 139747, 142302, 139769, 139419, 141287, 140504
552, 147647, 143728, 142511, 151643, 144791, 146064
553, 143045, 147202, 144516, 145455, 159450, 147933
554, 143841, 150506, 150156, 158634, 156140, 151855
555, 147206, 129097, 164442, 145209, 164776, 150146
556, 145941, 148917, 145514, 147000, 146656, 146805
557, 150350, 154970, 149881, 156012, 149772, 152197
558, 145098, 146948, 154800, 147281, 151608, 149147
559, 148512, 151967, 154790, 150846, 160003, 153223
560, 157205, 152173, 160667, 152646, 152601, 155058
561, 171568, 164344, 168503, 175327, 197938, 175536
562, 183089, 183372, 191041, 184847, 183300, 185129
563, 178049, 169020, 178424, 179090, 183477, 177612
564, 180920, 165854, 188379, 194539, 126247, 171187
565, 158896, 120507, 121469, 121140, 192225, 142847
566, 153722, 152472, 151229, 154579, 152193, 152839
567, 151057, 172849, 150967, 150659, 166206, 158347
568, 149994, 154164, 163400, 152314, 154007, 154775
569, 179450, 153824, 151943, 170870, 178486, 166914
570, 193915, 198620, 166926, 151774, 149537, 172154
571, 147263, 149098, 163099, 147105, 147425, 150798
572, 188312, 149702, 153960, 148968, 148015, 157791
573, 146715, 149590, 166624, 149185, 149282, 152279
574, 156994, 149433, 152379, 160368, 148758, 153586
575, 198731, 166739, 149573, 152350, 156018, 164682
576, 149307, 154023, 157915, 149971, 150512, 152345
577, 159091, 151388, 160200, 186806, 153568, 162210
578, 149777, 207630, 198154, 120786, 123666, 160002
579, 129728, 122912, 126547, 124422, 125619, 125845
580, 123699, 123671, 128755, 121599, 126345, 124813
581, 128937, 124653, 124474, 124693, 122874, 125126
582, 139912, 133589, 141812, 146652, 131097, 138612
583, 124887, 124785, 123323, 130583, 127103, 126136
584, 123720, 122645, 122649, 124877, 122120, 123202
585, 122740, 126174, 124756, 124128, 129058, 125371
586, 124197, 124648, 123662, 122954, 124218, 123935
587, 126288, 124726, 125112, 124626, 124873, 125125
588, 125529, 126413, 124876, 125405, 124987, 125442
589, 126528, 128107, 159268, 158683, 165590, 147635
590, 190266, 196705, 202496, 195322, 185602, 194078
591, 183379, 196169, 168722, 129069, 128670, 161201
592, 129392, 128079, 131530, 134786, 130427, 130842
593, 129467, 128095, 127231, 127495, 124516, 127360
594, 127601, 134867, 129263, 203985, 168525, 152848
595, 161065, 164283, 190534, 230298, 198154, 188866
596, 200782, 192455, 190933, 190575, 190869, 193122
597, 209115, 193688, 192419, 186696, 171353, 190654
598, 216689, 214894, 233285, 163243, 162789, 198180
599, 158875, 168625, 139443, 166937, 160176, 158811
600, 213327, 172076, 195488, 193331, 203198, 195484
601, 204084, 182094, 138304, 131340, 131356, 157435
602, 133159, 130501, 130429, 131178, 129581, 130969
603, 133374, 136637, 130963, 131842, 130268, 132616
604, 131595, 130862, 131563, 140471, 134561, 133810
605, 132899, 200985, 213264, 222198, 208447, 195558
606, 224887, 230709, 253409, 241665, 219435, 234021
607, 208957, 209340, 213179, 206392, 232771, 214127
608, 210068, 238131, 291548, 187568, 194490, 224361
609, 248479, 223300, 210506, 221137, 212087, 223101
610, 230722, 232459, 226772, 218176, 215821, 224790
611, 189274, 188954, 190347, 187587, 216902, 194612
612, 197275, 193437, 195948, 187907, 180856, 191084
613, 227084, 222229, 139939, 137233, 135714, 172439
614, 138144, 138638, 137814, 136217, 135435, 137249
615, 156113, 186859, 187743, 187740, 187551, 181201
616, 191244, 196685, 187873, 189714, 189753, 191053
617, 188972, 167418, 137995, 138611, 139941, 154587
618, 140916, 144841, 149703, 173391, 168971, 155564
619, 140080, 138994, 195124, 139452, 139390, 150608
620, 139185, 139307, 139763, 139584, 137811, 139130
621, 139085, 141176, 141547, 138378, 140396, 140116
622, 139336, 138986, 146464, 141208, 140121, 141223
623, 139840, 196428, 176879, 172496, 150424, 167213
624, 173848, 141119, 155738, 141321, 147512, 151907
625, 162174, 155430, 154590, 159313, 151672, 156635
626, 144684, 140165, 149797, 140136, 147715, 144499
627, 141119, 140287, 142517, 143695, 144107, 142345
628, 142906, 142306, 151869, 144253, 142509, 144768
629, 143155, 143209, 142203, 143430, 143689, 143137
630, 141938, 214728, 199968, 192758, 194984, 188875
631, 195335, 197535, 323033, 299012, 243121, 251607
632, 194775, 224249, 194248, 178831, 178550, 194130
633, 176059, 195135, 178506, 200071, 180818, 186117
634, 175567, 223780, 216580, 219137, 151442, 197301
635, 146025, 230272, 229536, 223702, 146805, 195268
636, 150175, 152003, 155184, 146904, 146114, 150076
637, 147694, 149640, 148096, 149919, 146985, 148466
638, 147509, 146638, 202075, 149353, 148181, 158751
639, 185602, 228854, 231480, 223848, 216754, 217307
640, 221314, 222469, 229235, 232136, 182573, 217545
641, 182403, 184129, 182405, 195808, 234277, 195804
642, 222273, 228634, 218350, 216099, 223246, 221720
643, 222410, 237220, 249861, 246165, 235775, 238286
644, 239137, 148761, 156389, 150510, 168507, 172660
645, 152239, 211626, 151628, 149637, 151149, 163255
646, 158323, 150772, 151255, 150132, 161568, 154410
647, 810287, 157279, 149638, 150903, 221163, 297854
648, 190296, 176219, 159052, 151674, 155626, 166573
649, 152958, 151709, 151095, 168187, 168162, 158422
650, 152050, 151984, 188817, 157411, 151816, 160415
651, 153761, 221749, 235313, 239270, 247191, 219456
652, 228443, 235257, 264641, 247274, 243776, 243878
653, 230900, 218998, 217783, 216655, 252458, 227358
654, 254369, 171714, 192124, 167342, 158750, 188859
655, 188253, 212442, 162000, 170267, 170462, 180684
656, 197609, 171342, 208558, 168310, 169227, 183009
657, 169052, 178989, 258768, 213650, 196668, 203425
658, 234457, 184017, 195109, 201908, 167364, 196571
659, 256700, 249155, 230295, 156664, 161104, 210783
660, 160882, 157254, 156617, 157014, 159170, 158187
661, 159829, 162323, 157080, 156462, 157893, 158717
662, 198326, 194502, 197862, 200461, 207354, 199701
663, 203501, 197585, 194369, 192823, 201903, 198036
664, 243857, 207863, 216801, 214718, 234773, 223602
665, 222556, 198884, 205656, 221096, 196050, 208848
666, 189968, 162549, 174169, 163606, 162557, 170569
667, 161433, 161994, 167309, 180897, 223830, 179092
668, 166932, 174380, 167021, 166730, 219304, 178873
669, 167015, 185597, 166875, 167290, 183528, 174061
670, 171511, 172357, 170984, 171897, 170059, 171361
671, 170841, 172018, 175914, 178237, 173630, 174128
672, 221834, 211053, 215341, 207295, 208318, 212768
673, 205661, 261589, 262525, 261519, 262659, 250790
674, 261136, 264687, 259802, 265012, 270929, 264313
675, 274244, 279432, 263598, 259444, 278654, 271074
676, 177728, 177154, 176880, 183881, 174703, 178069
677, 174944, 173009, 175152, 187945, 176871, 177584
678, 176340, 183897, 182865, 174910, 175900, 178782
679, 179332, 191931, 177417, 178739, 176301, 180744
680, 182538, 245131, 287483, 287559, 287552, 258052
681, 289406, 287066, 289809, 300708, 290858, 291569
682, 280891, 281391, 214400, 249614, 253894, 256038
683, 263535, 268496, 263046, 262292, 264242, 264322
684, 208391, 173379, 173289, 187562, 179695, 184463
685, 176884, 175845, 176741, 177709, 177073, 176850
686, 175272, 227963, 210529, 176731, 169401, 191979
687, 171071, 191977, 170024, 177951, 223741, 186952
688, 176058, 178241, 170148, 171918, 167903, 172853
689, 171997, 172757, 207431, 180390, 178380, 182191
690, 172303, 264591, 260345, 272454, 263222, 246583
691, 267724, 266325, 273689, 226633, 180966, 243067
692, 175761, 175676, 177614, 182293, 173234, 176915
693, 181450, 220450, 172844, 173610, 209219, 191514
694, 175551, 175349, 175066, 181549, 174675, 176438
695, 175951, 173301, 175316, 282422, 283767, 218151
696, 288027, 287594, 293608, 287502, 287756, 288897
697, 289265, 290604, 294345, 290092, 300771, 293015
698, 204892, 295744, 266360, 270812, 277220, 263005
699, 305928, 282123, 285097, 280714, 249169, 280606
700, 213974, 215954, 214139, 213309, 214568, 214388
701, 221951, 224308, 213252, 222306, 213274, 219018
702, 185830, 214009, 192642, 217399, 215551, 205086
703, 211523, 212608, 214390, 213191, 223091, 214960
704, 213397, 230878, 215619, 223486, 183568, 213389
705, 192642, 193949, 205412, 192698, 207563, 198452
706, 205381, 296456, 212072, 203903, 203864, 224335
707, 201123, 213779, 201570, 203840, 201936, 204449
708, 212118, 207569, 303677, 259642, 283681, 253337
709, 316910, 320662, 309056, 308289, 316843, 314352
710, 322079, 298842, 309552, 261182, 199880, 278307
711, 196727, 230089, 200077, 203880, 199842, 206123
712, 200441, 199555, 202811, 235131, 219602, 211508
713, 223199, 318372, 324226, 301601, 297597, 292999
714, 267062, 297127, 309748, 282285, 306529, 292550
715, 299300, 302289, 294592, 307285, 304342, 301561
716, 239163, 292854, 247335, 300490, 250937, 266155
717, 233117, 270466, 252766, 231114, 238684, 245229
718, 236306, 259149, 228873, 237881, 225586, 237559
719, 236650, 236367, 250214, 227685, 237800, 237743
720, 228487, 237237, 230286, 251874, 232251, 236027
721, 312731, 236216, 232457, 232309, 231146, 248971
722, 228874, 227070, 235803, 228720, 227206, 229534
723, 225320, 289655, 302489, 305008, 434106, 311315
724, 219833, 268818, 302424, 283604, 286338, 272203
725, 294515, 292855, 271600, 256530, 253534, 273806
726, 254406, 268840, 231204, 227091, 229090, 242126
727, 230402, 261780, 235436, 225873, 226176, 235933
728, 229811, 247284, 274906, 286907, 289995, 265780
729, 1172099, 194347, 195405, 193059, 243385, 399659
730, 196326, 196710, 205598, 228543, 308082, 227051
731, 303243, 305844, 303575, 303240, 290527, 301285
732, 324811, 235620, 234046, 233821, 232902, 252240
733, 230284, 239783, 242386, 238768, 235466, 237337
734, 229368, 321999, 271011, 245258, 237564, 261040
735, 286059, 284521, 317009, 318521, 262399, 293701
736, 290264, 289397, 292296, 353074, 313403, 307686
737, 311277, 199602, 205757, 197916, 197652, 222440
738, 195508, 197591, 197672, 211216, 257841, 211965
739, 251610, 239194, 333791, 209524, 201574, 247138
740, 196504, 202994, 198525, 196917, 223207, 203629
741, 328680, 319255, 320314, 321165, 318636, 321610
742, 324228, 300061, 316134, 306725, 311619, 311753
743, 322190, 323252, 322322, 321078, 320755, 321919
744, 321481, 328909, 317651, 315264, 313979, 319456
745, 312898, 312371, 316680, 314697, 307164, 312762
746, 308337, 305267, 315700, 301581, 213350, 288847
747, 228009, 230907, 216452, 218801, 215079, 221849
748, 214917, 215656, 215623, 215529, 217286, 215802
749, 216333, 328077, 216316, 222144, 253945, 247363
750, 233276, 328893, 334176, 341351, 354117, 318362
751, 362685, 339313, 333971, 308428, 253182, 319515
752, 336130, 328876, 339334, 334975, 336340, 335131
753, 246834, 253013, 363319, 303386, 295462, 292402
754, 213893, 221390, 276448, 237088, 231163, 235996
755, 244578, 241612, 239935, 253653, 221993, 240354
756, 269093, 249478, 222854, 211962, 318837, 254444
757, 327243, 330073, 322741, 218317, 230173, 285709
758, 216980, 252625, 328431, 306782, 246836, 270330
759, 309823, 310127, 348957, 309635, 329770, 321662
760, 332041, 333069, 339058, 329402, 265568, 319827
761, 217298, 214617, 215088, 221430, 215274, 216741
762, 216210, 216679, 216943, 216652, 215849, 216466
763, 226290, 219462, 218113, 217001, 215990, 219371
764, 219567, 223348, 216012, 216266, 221920, 219422
765, 225693, 230646, 271295, 233422, 268851, 245981
766, 330688, 342775, 352373, 361760, 371196, 351758
767, 366389, 362658, 360274, 361199, 360847, 362273
768, 362969, 371577, 353282, 355500, 357884, 360242
769, 357890, 357250, 351907, 335874, 325882, 345760
770, 287300, 284155, 323365, 299050, 297334, 298240
771, 312956, 310519, 314580, 314970, 301517, 310908
772, 226921, 271335, 253847, 223649, 224850, 240120
773, 222780, 234246, 222765, 226360, 224795, 226189
774, 225815, 227798, 352973, 330110, 333681, 294075
775, 340404, 337488, 330959, 323105, 333875, 333166
776, 338556, 312665, 339677, 337893, 383781, 342514
777, 366391, 368049, 354422, 358537, 348630, 359205
778, 310646, 317631, 398751, 332540, 341037, 340121
779, 340363, 261618, 355366, 349697, 349851, 331379
780, 306883, 343588, 325031, 323417, 329071, 325598
781, 323182, 316586, 301398, 322987, 358165, 324463
782, 369804, 329307, 307254, 366772, 343215, 343270
783, 346272, 341129, 331159, 273474, 222533, 302913
784, 227859, 223465, 336572, 225116, 225957, 247793
785, 225093, 226794, 243071, 249732, 243942, 237726
786, 225764, 223540, 335628, 246875, 350679, 276497
787, 231435, 288498, 761347, 406370, 388892, 415308
788, 346031, 301363, 248472, 225426, 320167, 288291
789, 229536, 226872, 352886, 276273, 256559, 268425
790, 228543, 228489, 231314, 233510, 227981, 229967
791, 227376, 226027, 239829, 226971, 294295, 242899
792, 266505, 300721, 266714, 277035, 266623, 275519
793, 382895, 273456, 226994, 278635, 462963, 324988
794, 468571, 338062, 358028, 1036228, 297030, 499583
795, 267893, 358638, 337048, 256941, 620909, 368285
796, 338561, 340869, 253097, 272824, 339878, 309045
797, 297219, 267367, 343371, 357222, 270334, 307102
798, 289612, 355054, 587173, 294028, 312049, 367583
799, 417919, 238064, 317293, 498178, 428594, 380009
800, 441899, 370479, 359445, 280071, 244032, 339185
801, 246210, 234835, 241366, 260476, 284741, 253525
802, 236671, 333434, 331559, 346952, 338936, 317510
803, 337529, 338280, 353235, 374686, 398263, 360398
804, 349512, 355212, 246833, 239574, 254493, 289124
805, 348694, 362550, 366653, 355207, 235945, 333809
806, 344214, 309767, 237756, 239301, 234759, 273159
807, 359136, 361544, 362616, 386131, 378728, 369631
808, 373826, 365443, 313989, 347903, 367830, 353798
809, 325097, 334634, 304396, 303373, 310545, 315609
810, 366728, 364905, 373795, 369556, 270256, 349048
811, 271250, 374889, 282331, 281557, 270220, 296049
812, 318839, 278616, 1478299, 297440, 275293, 529697
813, 368456, 373958, 372308, 375785, 376114, 373324
814, 238777, 529960, 379789, 373449, 288106, 362016
815, 238321, 279418, 239418, 290051, 262878, 262017
816, 258232, 240975, 299852, 299797, 255777, 270926
817, 377837, 270213, 384387, 240984, 384962, 331676
818, 372696, 365243, 410571, 252102, 293063, 338735
819, 306658, 285657, 308894, 364423, 292223, 311571
820, 271185, 392314, 319159, 343343, 293805, 323961
821, 246551, 247083, 339158, 334997, 477802, 329118
822, 383839, 362496, 349079, 355731, 339026, 358034
823, 367151, 364631, 357776, 379270, 3132605, 920286
824, 507637, 1147974, 375603, 360728, 594968, 597382
825, 348107, 683197, 364508, 362537, 386542, 428978
826, 375252, 383588, 387187, 407910, 385461, 387879
827, 377818, 261751, 260204, 365963, 261252, 305397
828, 369474, 396228, 388424, 373758, 379689, 381514
829, 340930, 278575, 271669, 271977, 270929, 286816
830, 271640, 273996, 275036, 272508, 273836, 273403
831, 271842, 275802, 308481, 271725, 273280, 280226
832, 270912, 278210, 271956, 272802, 273930, 273562
833, 276962, 283713, 270838, 267950, 266176, 273127
834, 266430, 266987, 270554, 269024, 267623, 268123
835, 271576, 268812, 276112, 272408, 273081, 272397
836, 268090, 286433, 279480, 265948, 266050, 273200
837, 268919, 266884, 280242, 265541, 266671, 269651
838, 279891, 267492, 310539, 281581, 262961, 280492
839, 262261, 263975, 260552, 360111, 260864, 281552
840, 265678, 260978, 257860, 274037, 261576, 264025
841, 262223, 266064, 261786, 260194, 260427, 262138
842, 260215, 262383, 262792, 264513, 277695, 265519
843, 268261, 284891, 265247, 262987, 271390, 270555
844, 257074, 256824, 256513, 256246, 264803, 258292
845, 259344, 260420, 259347, 258144, 258018, 259054
846, 259734, 261077, 259853, 261481, 260210, 260471
847, 261854, 263405, 261249, 266242, 262898, 263129
848, 270084, 297331, 260654, 262874, 261599, 270508
849, 268677, 842757, 259567, 261334, 320946, 390656
850, 261204, 262335, 259595, 266631, 266837, 263320
851, 284601, 266276, 279448, 267653, 268974, 273390
852, 271072, 270175, 268124, 284419, 270338, 272825
853, 277609, 272156, 272642, 269716, 271588, 272742
854, 291064, 268487, 262722, 390150, 264476, 295379
855, 277766, 262946, 264082, 263700, 262675, 266233
856, 276340, 270289, 269811, 271160, 269181, 271356
857, 269150, 268919, 275525, 270982, 269653, 270845
858, 272596, 269627, 265814, 271370, 530745, 322030
859, 346947, 270611, 265565, 271263, 279612, 286799
860, 271027, 271775, 264650, 266110, 270487, 268809
861, 268715, 269563, 273130, 274366, 277973, 272749
862, 285605, 304949, 321849, 309635, 322394, 308886
863, 271023, 267304, 275567, 279288, 275509, 273738
864, 308159, 273615, 273613, 279138, 273023, 281509
865, 272607, 271455, 277982, 277896, 287374, 277462
866, 288160, 271456, 278104, 273237, 272960, 276783
867, 274559, 305077, 286135, 305979, 336576, 301665
868, 274011, 277981, 299687, 275910, 287202, 282958
869, 275650, 383361, 272703, 325687, 304229, 312326
870, 304363, 308535, 309494, 300556, 307401, 306069
871, 311577, 361262, 278650, 302433, 281292, 307042
872, 279719, 280361, 278551, 310927, 279130, 285737
873, 307264, 277983, 307260, 277410, 278015, 289586
874, 282164, 278454, 278697, 277350, 294488, 282230
875, 285674, 280243, 280043, 285924, 279702, 282317
876, 280479, 277653, 341026, 280869, 289195, 293844
877, 413933, 277952, 279686, 324162, 315603, 322267
878, 280387, 278827, 296391, 288128, 336937, 296134
879, 304654, 354963, 279590, 314907, 283537, 307530
880, 290769, 282317, 279468, 301261, 352849, 301332
881, 279614, 333832, 327492, 281106, 283061, 301021
882, 282127, 278532, 287651, 278983, 299139, 285286
883, 289463, 293228, 287391, 283570, 356332, 301996
884, 288100, 342322, 282046, 307427, 284685, 300916
885, 306884, 284854, 287485, 311001, 324950, 303034
886, 304737, 305534, 295828, 351989, 286212, 308860
887, 308157, 353011, 283114, 284045, 290504, 303766
888, 287080, 377199, 297029, 305625, 286501, 310686
889, 290696, 286249, 293393, 289471, 323388, 296639
890, 287559, 356764, 338654, 287866, 284185, 311005
891, 285182, 323861, 292920, 292020, 284852, 295767
892, 290016, 287985, 362697, 287924, 286955, 303115
893, 288032, 292811, 287054, 288844, 289204, 289189
894, 318112, 288621, 291033, 290188, 287148, 295020
895, 297756, 318907, 328553, 353047, 369910, 333634
896, 1141629, 456618, 335431, 298956, 341644, 514855
897, 338313, 332362, 343680, 295993, 288198, 319709
898, 291747, 290011, 290105, 300777, 327135, 299955
899, 293780, 293362, 302453, 322363, 294608, 301313
900, 295062, 302329, 296001, 304339, 295063, 298558
901, 307411, 366264, 295329, 329535, 295158, 318739
902, 296549, 294713, 295260, 297310, 304174, 297601
903, 297626, 295825, 296666, 301211, 297026, 297670
904, 295281, 295529, 301475, 325076, 321735, 307819
905, 298835, 318295, 298915, 327715, 329809, 314713
906, 332708, 336634, 318127, 334442, 334492, 331280
907, 351964, 341697, 364910, 389518, 296657, 348949
908, 327250, 332732, 334974, 370506, 337809, 340654
909, 331194, 369988, 307990, 297525, 297674, 320874
910, 341030, 356185, 299721, 301647, 300277, 319772
911, 310270, 303381, 326670, 301757, 309562, 310328
912, 305503, 302352, 303066, 311911, 330049, 310576
913, 302871, 306416, 308603, 301034, 301637, 304112
914, 307684, 333532, 305930, 307483, 303881, 311702
915, 309451, 305899, 327662, 351380, 489420, 356762
916, 422106, 338870, 519059, 484441, 482405, 449376
917, 484724, 346112, 335816, 356411, 334804, 371573
918, 330431, 342616, 336749, 352331, 336744, 339774
919, 339637, 357168, 337262, 353932, 342930, 346185
920, 332137, 340925, 340495, 387846, 351671, 350614
921, 452407, 471410, 349869, 337565, 336037, 389457
922, 346951, 342107, 359009, 336973, 357245, 348457
923, 361928, 339888, 355680, 338956, 349906, 349271
924, 378666, 350478, 443375, 351553, 633712, 431556
925, 371568, 438500, 447257, 441325, 309657, 401661
926, 357177, 316605, 366683, 340193, 462928, 368717
927, 468747, 456792, 479738, 524732, 572708, 500543
928, 498766, 539302, 503109, 580203, 467836, 517843
929, 392478, 448834, 427384, 429053, 400077, 419565
930, 323780, 494034, 486251, 315000, 461423, 416097
931, 521126, 474074, 475531, 483746, 480221, 486939
932, 443801, 463256, 472017, 452861, 413815, 449150
933, 465547, 483656, 492001, 480693, 483189, 481017
934, 420089, 423482, 439804, 467007, 438165, 437709
935, 409419, 466629, 469727, 463887, 483971, 458726
936, 373405, 463260, 469075, 1079000, 486405, 574229
937, 471332, 402116, 497403, 466402, 372420, 441934
938, 490471, 377454, 515791, 441967, 495699, 464276
939, 486293, 394255, 490245, 396716, 560541, 465610
940, 687557, 847257, 564093, 1113763, 471122, 736758
941, 506282, 520093, 489677, 488092, 488662, 498561
942, 522741, 493279, 445053, 361747, 331928, 430949
943, 347131, 506123, 495023, 414707, 343410, 421278
944, 341451, 529560, 517737, 472439, 479047, 468046
945, 490969, 373554, 333410, 495351, 336399, 405936
946, 456166, 341401, 422735, 467072, 388661, 415207
947, 423040, 519613, 497199, 492113, 402606, 466914
948, 353387, 379136, 439547, 470002, 507483, 429911
949, 496343, 472747, 684124, 516861, 482876, 530590
950, 331352, 469509, 485212, 465370, 464670, 443222
951, 478378, 490774, 481581, 484946, 507233, 488582
952, 498286, 503504, 544786, 509340, 395559, 490295
953, 478133, 471581, 557533, 535902, 535594, 515748
954, 536247, 535852, 373067, 475946, 376232, 459468
955, 371780, 438361, 449598, 399145, 382625, 408301
956, 389757, 499150, 519258, 382473, 444650, 447057
957, 553563, 540621, 538187, 461545, 523183, 523419
958, 499986, 493129, 489235, 401812, 384493, 453731
959, 504369, 505920, 499945, 354656, 352325, 443443
960, 342144, 359247, 341456, 345345, 506540, 378946
961, 518611, 501525, 510832, 342301, 542461, 483146
962, 539912, 384635, 364633, 526733, 409695, 445121
963, 338248, 426767, 497767, 374941, 353382, 398221
964, 510781, 513272, 515651, 515190, 526788, 516336
965, 514588, 526834, 537817, 370591, 558918, 501749
966, 561466, 549105, 381306, 373698, 377558, 448626
967, 375938, 382512, 369354, 345499, 371618, 368984
968, 395745, 387771, 366226, 365613, 361482, 375367
969, 356285, 339874, 386589, 499927, 507549, 418044
970, 507252, 493664, 499837, 384973, 353596, 447864
971, 348268, 503022, 499985, 490282, 496975, 467706
972, 495228, 541451, 497188, 1027342, 501015, 612444
973, 504323, 512000, 469822, 498731, 378006, 472576
974, 510112, 499315, 482720, 513938, 507680, 502753
975, 859366, 510705, 487271, 419328, 463146, 547963
976, 558821, 530278, 536328, 602234, 552197, 555971
977, 498887, 564850, 504138, 480227, 686594, 546939
978, 523851, 478383, 557052, 522842, 483336, 513092
979, 467873, 569369, 503391, 450645, 497908, 497837
980, 489584, 587108, 537175, 613900, 565797, 558712
981, 577974, 556401, 546829, 554396, 497368, 546593
982, 488137, 377350, 550381, 462637, 374297, 450560
983, 395053, 476300, 516214, 392028, 478343, 451587
984, 478996, 408075, 505973, 474957, 507919, 475184
985, 505290, 522999, 479992, 395232, 401872, 461077
986, 419267, 411112, 412699, 436354, 360997, 408085
987, 369899, 349726, 349051, 364489, 367692, 360171
988, 364283, 364673, 364908, 405452, 395945, 379052
989, 372856, 535935, 543390, 528549, 522175, 500581
990, 558082, 540235, 554502, 543753, 564683, 552251
991, 557207, 550347, 549452, 550396, 471418, 535764
992, 433907, 446100, 441364, 437269, 437191, 439166
993, 435991, 433901, 440368, 438431, 432954, 436329
994, 628388, 628619, 628213, 634514, 457027, 595352
995, 437249, 440503, 485593, 622401, 613070, 519763
996, 594032, 558058, 430579, 379689, 460519, 484575
997, 546009, 559319, 557186, 422757, 381107, 493275
998, 392769, 384920, 572935, 492027, 435841, 455698
999, 378232, 371437, 373815, 372121, 417699, 382660
1000, 414240, 416792, 414431, 418076, 579716, 448651
1001, 577656, 585679, 571538, 548238, 562643, 569150
1002, 568242, 557941, 373854, 368579, 374282, 448579
1003, 368466, 362651, 376859, 380301, 374359, 372527
1004, 386302, 387702, 398606, 475453, 450058, 419624
1005, 1361614, 628346, 607317, 615543, 570416, 756647
1006, 556702, 612691, 608545, 8167490, 542654, 2097616
1007, 557644, 517268, 556271, 515013, 612348, 551708
1008, 518693, 523461, 484617, 523959, 517562, 513658
1009, 566852, 572121, 545560, 554411, 558872, 559563
1010, 547795, 538823, 568168, 806505, 568307, 605919
1011, 604697, 606098, 581435, 633059, 580735, 601204
1012, 581166, 577439, 589044, 601083, 606573, 591061
1013, 607183, 604623, 421469, 410778, 411959, 491202
1014, 405155, 404649, 417320, 627079, 621998, 495240
1015, 628016, 616696, 604776, 602484, 665351, 623464
1016, 625399, 642896, 621873, 605124, 545882, 608234
1017, 600677, 385849, 395101, 563625, 634697, 515989
1018, 592334, 593468, 1304954, 623138, 561988, 735176
1019, 523640, 586579, 580879, 577126, 586833, 571011
1020, 390380, 385378, 403662, 611193, 610527, 480228
1021, 622442, 562874, 547547, 566813, 529698, 565874
1022, 554449, 1092928, 424592, 596704, 599315, 653597
1023, 600865, 608344, 598853, 601276, 603904, 602648
1024, 569417, 568731, 579760, 562484, 561156, 568309
1025, 572184, 568698, 488677, 387172, 439255, 491197
1026, 410552, 423260, 417523, 413066, 424386, 417757
1027, 454496, 415567, 449757, 523577, 462947, 461268
1028, 470563, 475509, 426256, 451800, 419327, 448691
1029, 423815, 392891, 470422, 446562, 482656, 443269
1030, 418455, 494320, 578274, 635648, 642425, 553824
1031, 518135, 471866, 488040, 429172, 387766, 458995
1032, 436337, 441753, 413485, 426290, 427636, 429100
1033, 708171, 490939, 424037, 395989, 406036, 485034
1034, 536215, 1205387, 424042, 465963, 609741, 648269
1035, 623098, 523585, 442575, 489567, 448124, 505389
1036, 430187, 430107, 407863, 393931, 396033, 411624
1037, 397497, 433116, 403542, 398009, 413354, 409103
1038, 453664, 447630, 390797, 531600, 392063, 443150
1039, 391581, 420309, 476775, 650961, 427164, 473358
1040, 410397, 402835, 398384, 409613, 399751, 404196
1041, 393914, 411764, 464998, 626299, 626593, 504713
1042, 609528, 602478, 624381, 614870, 617623, 613776
1043, 612113, 481389, 550088, 615767, 510407, 553952
1044, 562430, 627925, 634112, 616440, 572273, 602636
1045, 600891, 598550, 604307, 632358, 625074, 612236
1046, 415522, 526881, 396621, 406405, 394919, 428069
1047, 443002, 3543594, 672219, 549977, 622302, 1166218
1048, 649534, 630530, 635205, 495737, 507824, 583766
1049, 700977, 557440, 566744, 691130, 682049, 639668
