<SIZE>, <EXECUTION_TIME_1>, <EXECUTION_TIME_2>, <EXECUTION_TIME_3>, <EXECUTION_TIME_4>, <EXECUTION_TIME_5>, <AVG>
512, 747402, 748984, 686072, 809990, 681963, 734882
513, 676531, 699586, 727997, 701115, 675179, 696081
514, 839930, 769166, 818721, 670889, 658214, 751384
515, 655177, 711402, 844399, 817248, 774508, 760546
516, 812698, 849353, 695200, 755560, 740838, 770729
517, 667958, 670205, 667957, 748588, 830721, 717085
518, 944652, 752712, 708402, 671840, 718129, 759147
519, 687733, 691070, 694058, 667331, 681155, 684269
520, 896664, 705358, 813674, 819866, 801573, 807427
521, 705838, 783826, 676501, 739498, 691032, 719339
522, 753296, 797709, 771154, 743173, 676468, 748360
523, 810477, 678066, 758339, 707048, 683519, 727489
524, 786185, 713692, 682347, 918981, 828324, 785905
525, 889439, 716835, 750210, 730048, 895044, 796315
526, 865529, 798390, 716253, 691537, 690971, 752536
527, 686935, 695545, 686098, 691291, 764095, 704792
528, 884724, 689375, 735394, 732337, 722145, 752795
529, 692552, 737428, 697548, 899658, 867245, 778886
530, 802222, 712506, 811035, 700820, 704535, 746223
531, 719809, 695887, 695824, 709944, 849696, 734232
532, 859332, 713642, 806195, 733187, 746297, 771730
533, 714665, 1086717, 932128, 970381, 766343, 894046
534, 753660, 800041, 759316, 907891, 736267, 791435
535, 936083, 792070, 798060, 793505, 1930912, 1050126
536, 724344, 714186, 708570, 1027233, 924036, 819673
537, 789952, 903389, 862012, 805674, 1005890, 873383
538, 722608, 920698, 877537, 1009574, 809433, 867970
539, 758072, 739523, 858244, 853575, 726379, 787158
540, 815135, 743393, 844022, 725223, 739994, 773553
541, 963837, 755243, 765176, 842339, 907452, 846809
542, 756766, 732546, 737486, 754612, 744068, 745095
543, 906966, 775261, 801088, 736783, 757076, 795434
544, 739016, 731597, 737413, 729729, 756234, 738797
545, 735809, 743335, 740444, 793628, 870478, 776738
546, 785192, 758850, 790667, 790287, 798217, 784642
547, 820594, 773699, 738841, 764560, 739637, 767466
548, 782854, 780030, 752023, 743050, 741442, 759879
549, 752910, 745074, 742397, 976656, 909322, 825271
550, 774285, 784150, 751657, 744496, 773589, 765635
551, 754239, 881556, 1028213, 874393, 843802, 876440
552, 785505, 906372, 914791, 762659, 760125, 825890
553, 760220, 842924, 1227289, 870583, 802071, 900617
554, 825012, 785059, 777213, 767093, 772477, 785370
555, 763971, 765874, 780945, 762195, 769990, 768595
556, 762089, 761930, 787051, 753941, 771142, 767230
557, 871147, 775362, 800567, 813060, 767927, 805612
558, 775889, 766878, 767696, 766504, 864568, 788307
559, 771477, 775965, 770063, 773498, 763493, 770899
560, 764717, 781809, 787403, 802130, 774229, 782057
561, 783995, 816779, 775081, 784089, 754222, 782833
562, 753791, 793073, 773840, 795193, 827515, 788682
563, 790722, 820549, 798499, 800057, 782696, 798504
564, 805123, 785509, 898005, 809540, 851520, 829939
565, 1220267, 793544, 887295, 952412, 796691, 930041
566, 898218, 826637, 841231, 797874, 803490, 833490
567, 784497, 796406, 768433, 790408, 801064, 788161
568, 803199, 806939, 797581, 824587, 804516, 807364
569, 815058, 801145, 798574, 798261, 817224, 806052
570, 776214, 775623, 841214, 813284, 794610, 800189
571, 806142, 807597, 808683, 804444, 854833, 816339
572, 806309, 814034, 805370, 815438, 805854, 809401
573, 809797, 814669, 890405, 1412031, 937988, 972978
574, 900562, 812571, 829041, 890917, 824205, 851459
575, 844604, 821043, 819597, 880768, 827043, 838611
576, 819712, 818056, 821780, 832831, 851309, 828737
577, 842904, 830393, 820565, 820802, 825824, 828097
578, 800443, 849115, 895145, 845670, 846362, 847347
579, 882925, 830998, 859686, 832674, 922779, 865812
580, 999207, 882826, 958133, 845616, 837503, 904657
581, 834338, 845751, 1067227, 883749, 845417, 895296
582, 844539, 847697, 837574, 834657, 952461, 863385
583, 963287, 849495, 959308, 857750, 850330, 896034
584, 847425, 885723, 873389, 862826, 874455, 868763
585, 893249, 850111, 908556, 845635, 885064, 876523
586, 849248, 847001, 928068, 858831, 849093, 866448
587, 858790, 849332, 848500, 854505, 923621, 866949
588, 921762, 899761, 1059712, 943359, 929100, 950738
589, 869075, 860652, 858033, 857276, 863258, 861658
590, 861064, 850397, 833636, 849925, 830996, 845203
591, 883685, 832898, 854780, 835853, 832311, 847905
592, 836074, 836994, 879645, 851116, 859564, 852678
593, 840507, 838858, 840845, 829906, 833948, 836812
594, 858257, 860680, 843483, 835678, 873425, 854304
595, 860035, 844787, 844599, 902621, 848178, 860044
596, 874454, 876242, 874056, 880379, 853229, 871672
597, 858992, 892575, 853134, 849647, 860389, 862947
598, 899702, 881386, 879994, 879644, 875625, 883270
599, 882031, 854696, 859924, 875755, 886889, 871859
600, 860930, 858166, 858852, 875902, 853301, 861430
601, 872959, 886035, 882084, 902586, 863548, 881442
602, 902103, 863349, 864376, 866591, 875961, 874476
603, 882659, 868770, 908230, 882159, 893065, 886976
604, 870111, 891824, 880652, 902015, 990067, 906933
605, 936676, 905433, 900998, 905018, 870596, 903744
606, 877340, 904269, 878447, 1415650, 876863, 990513
607, 880059, 879319, 885424, 892580, 928205, 893117
608, 899603, 1026148, 1006724, 918256, 911915, 952529
609, 918614, 914574, 916284, 921694, 918984, 918030
610, 935495, 919804, 917723, 1009940, 925174, 941627
611, 921999, 985800, 1032090, 924791, 927146, 958365
612, 966115, 930155, 937745, 1019354, 958358, 962345
613, 937450, 928026, 1089974, 1053126, 934235, 988562
614, 1021995, 975581, 926603, 938764, 943600, 961308
615, 936373, 999725, 1002546, 952363, 979624, 974126
616, 963845, 1023022, 978030, 1014184, 946327, 985081
617, 1156235, 980634, 959512, 962140, 940553, 999814
618, 943031, 1028841, 989703, 944697, 944886, 970231
619, 947435, 944077, 946162, 944207, 949350, 946246
620, 955945, 1043670, 952773, 956845, 961204, 974087
621, 954288, 955963, 981748, 973974, 1064761, 986146
622, 956299, 959184, 988255, 953056, 953074, 961973
623, 965005, 955565, 983705, 966215, 994790, 973056
624, 963617, 965625, 964323, 966277, 1019718, 975912
625, 1100167, 968561, 967404, 962418, 1042738, 1008257
626, 968856, 967181, 974203, 998434, 963804, 974495
627, 961938, 972701, 979065, 972637, 969744, 971217
628, 1018700, 976246, 1004799, 977895, 978490, 991226
629, 978584, 988693, 977498, 1139801, 1238043, 1064523
630, 1091888, 984873, 999500, 978875, 979306, 1006888
631, 982656, 1004996, 1143797, 1114057, 997565, 1048614
632, 994138, 980791, 1033230, 1008596, 987115, 1000774
633, 988120, 990632, 993950, 992378, 996028, 992221
634, 1163429, 1073045, 1013548, 1052936, 1026575, 1065906
635, 996466, 994401, 998353, 1513875, 1001216, 1100862
636, 1007974, 998438, 993923, 1003919, 979895, 996829
637, 1004738, 1027809, 1165002, 1213273, 1110016, 1104167
638, 1188669, 1094713, 1069491, 1162764, 1055342, 1114195
639, 1014658, 1046443, 1080046, 1131378, 1118428, 1078190
640, 1160897, 1173287, 1051242, 1010298, 1015150, 1082174
641, 1014254, 1014457, 1025532, 1014148, 1017729, 1017224
642, 1023583, 1018635, 1021134, 1019409, 1019477, 1020447
643, 1050210, 1153942, 1138555, 1017977, 1017959, 1075728
644, 1019639, 1029866, 987905, 998586, 988414, 1004882
645, 994079, 983528, 1165753, 1086448, 1054297, 1056821
646, 1064648, 1053586, 1078181, 1047502, 1028762, 1054535
647, 1047864, 1336456, 1063273, 1005365, 998352, 1090262
648, 1251648, 1054613, 1084215, 1041577, 1052392, 1096889
649, 1187627, 1090268, 1117594, 1059381, 1042408, 1099455
650, 1107496, 1048549, 1041727, 1054195, 1046962, 1059785
651, 1046239, 1050739, 1117997, 1270992, 1056961, 1108585
652, 1061537, 1301142, 1084245, 1063297, 1045822, 1111208
653, 1060585, 1103270, 1051715, 1050827, 1057815, 1064842
654, 1035130, 1028110, 1023907, 1120554, 1117744, 1065089
655, 1168523, 1088852, 1069705, 1062360, 1073635, 1092615
656, 1145740, 1071444, 1062146, 1079571, 1046564, 1081093
657, 1133573, 1065387, 1064631, 1058466, 1079133, 1080238
658, 1132499, 1081060, 1130915, 1070170, 1076838, 1098296
659, 1080767, 1073145, 1078702, 1378106, 1111040, 1144352
660, 1440812, 1165295, 1159741, 1566980, 1108322, 1288230
661, 1072742, 1061758, 1687875, 1082264, 1086223, 1198172
662, 1088104, 1158015, 1282624, 1396379, 1401756, 1265375
663, 1130694, 1551886, 1091810, 1064264, 1097124, 1187155
664, 1087359, 1078044, 1111939, 1097534, 1086285, 1092232
665, 1108497, 1093032, 1090882, 1096766, 1140953, 1106026
666, 1105685, 1101476, 1095196, 1111422, 1096489, 1102053
667, 1150279, 1100690, 1098745, 1101323, 1207946, 1131796
668, 1113242, 1102140, 1151294, 1103535, 1103948, 1114831
669, 1169862, 1142197, 1196243, 1106665, 1126241, 1148241
670, 1111384, 1107346, 1151802, 1825707, 2076632, 1454574
671, 2076089, 2011161, 1940808, 2798445, 1981270, 2161554
672, 2100826, 1977838, 2043599, 1326394, 1233853, 1736502
673, 3801451, 1925057, 1823958, 1883330, 1864692, 2259697
674, 2084813, 1962404, 1692056, 1510796, 1309543, 1711922
675, 1162225, 1208012, 1351947, 1219097, 1163614, 1220979
676, 1257693, 1201653, 1371511, 1414371, 1354403, 1319926
677, 1211197, 1351977, 1196426, 1991353, 1430640, 1436318
678, 1269569, 1193836, 1579249, 1530017, 2035927, 1521719
679, 1259599, 1729000, 1474371, 2600767, 1338230, 1680393
680, 1274950, 1181427, 1428508, 1180782, 1284324, 1269998
681, 1264359, 1195223, 1313544, 1210455, 1411550, 1279026
682, 1155785, 1152231, 1206059, 1198168, 1202030, 1182854
683, 10362233, 1588610, 1425349, 1400816, 1933626, 3342126
684, 1787894, 1480330, 1743952, 1726301, 1242166, 1596128
685, 1170824, 1167161, 1379700, 1233120, 1176209, 1225402
686, 1183499, 1182950, 1306682, 1245358, 1213299, 1226357
687, 1204656, 1276485, 1428724, 1188052, 1182208, 1256025
688, 1178002, 1975969, 2133723, 1248689, 1243239, 1555924
689, 1239328, 1457127, 1968456, 1264817, 2046078, 1595161
690, 1551049, 1453617, 1495225, 1470570, 1198983, 1433888
691, 1274182, 1462918, 1225004, 1205730, 1242168, 1282000
692, 1223099, 1156320, 1424136, 1220585, 1191223, 1243072
693, 1326372, 1279683, 1230639, 1634154, 1289295, 1352028
694, 1193142, 1163675, 1203227, 1209271, 1293630, 1212589
695, 1284565, 1219683, 1278359, 1242334, 1428190, 1290626
696, 1304340, 1246278, 1207264, 1193836, 1231391, 1236621
697, 1265809, 1531980, 1262740, 1245673, 1212746, 1303789
698, 1206295, 1419240, 1284041, 1273166, 1270467, 1290641
699, 1338025, 1227659, 1341307, 1245986, 1211684, 1272932
700, 1218846, 1328141, 1217906, 1352336, 1396789, 1302803
701, 1291472, 1310230, 1249672, 1272794, 1217981, 1268429
702, 1282565, 1238525, 1308174, 1237941, 1348323, 1283105
703, 1296170, 1300832, 1246199, 1231557, 1224311, 1259813
704, 1279582, 1229398, 1222194, 1242359, 1273573, 1249421
705, 1305952, 1239945, 1236553, 1613489, 1749197, 1429027
706, 1233654, 1268819, 1285354, 1371400, 1232368, 1278319
707, 1238141, 1306824, 1369908, 1239182, 1300165, 1290844
708, 1356725, 1244518, 1236620, 1314329, 1250436, 1280525
709, 1251804, 1252062, 1245687, 1260735, 1375140, 1277085
710, 1298710, 1245011, 1647601, 1251975, 1253420, 1339343
711, 1277618, 1268556, 1252606, 1279419, 1231743, 1261988
712, 1383319, 1341422, 1295515, 1266619, 1254733, 1308321
713, 1265608, 1261318, 1284054, 1300467, 1503391, 1322967
714, 1299658, 1288665, 1601523, 1367055, 1276202, 1366620
715, 1288732, 1577545, 1451949, 1377396, 1413686, 1421861
716, 1580162, 1377271, 1400755, 1323170, 1462465, 1428764
717, 1321430, 1310173, 1429293, 1353918, 1470370, 1377036
718, 1326985, 1395355, 1455136, 1344288, 1342358, 1372824
719, 1397158, 1554731, 1578326, 1365460, 1497645, 1478664
720, 1348009, 1488512, 1444556, 1626809, 1545041, 1490585
721, 1337154, 1292136, 1363815, 1374765, 1476193, 1368812
722, 1469562, 1446390, 1356077, 1359216, 1313107, 1388870
723, 1385169, 1304505, 1299616, 1323376, 1482713, 1359075
724, 1429238, 1412553, 1385189, 1309238, 1303654, 1367974
725, 1307336, 1996467, 1350199, 1354568, 1390833, 1479880
726, 1314659, 1384398, 1535193, 1362062, 1367686, 1392799
727, 1338829, 1424506, 1418228, 1321586, 1492316, 1399093
728, 1319433, 1396656, 1471752, 1500313, 1477089, 1433048
729, 1324034, 1476251, 1327321, 1371873, 1342336, 1368363
730, 1342753, 1331820, 1377500, 1335794, 1515031, 1380579
731, 1382814, 1327871, 1409585, 1368793, 1292014, 1356215
732, 1367634, 1325710, 1324797, 1359304, 1325296, 1340548
733, 1334713, 1461420, 1350766, 1330649, 1334663, 1362442
734, 1307455, 1327150, 1305788, 1297479, 1284576, 1304489
735, 1419305, 1378941, 1314309, 1447825, 1349290, 1381934
736, 1336964, 1332486, 1285228, 1285433, 1313224, 1310667
737, 1284711, 1287535, 1307302, 1402960, 1341643, 1324830
738, 1350561, 1360288, 1411995, 1821284, 1898901, 1568605
739, 1881627, 1823626, 1829739, 1807996, 1689220, 1806441
740, 1852990, 1825196, 1717726, 1503238, 1544234, 1688676
741, 1518653, 1474121, 1578633, 1372239, 1393689, 1467467
742, 1572760, 1498690, 1379650, 1441237, 1946677, 1567802
743, 1370629, 1372692, 1366825, 1340317, 1342937, 1358680
744, 1398619, 1450115, 1371334, 1373937, 1547751, 1428351
745, 1419236, 1380745, 1373069, 1505502, 1511052, 1437920
746, 1382147, 1473327, 1457490, 1384330, 1378831, 1415225
747, 1357775, 1441619, 1433546, 1403462, 1397515, 1406783
748, 1404144, 1519029, 1354575, 1525127, 1395417, 1439658
749, 1391680, 1449149, 1444975, 1574638, 1396706, 1451429
750, 1391264, 1385121, 1533247, 1445168, 1471500, 1445260
751, 1395331, 1431655, 1395741, 1401992, 1385467, 1402037
752, 1396656, 1667785, 1438812, 1464296, 1693852, 1532280
753, 1673959, 1506866, 1511539, 1442023, 2298306, 1686538
754, 2564921, 1518932, 1570226, 2086144, 8495908, 3247226
755, 1615062, 1526864, 1821281, 1515306, 1514472, 1598597
756, 1533258, 1397136, 1391290, 1414846, 1462373, 1439780
757, 1537258, 1419065, 1421763, 1404806, 1575751, 1471728
758, 1707387, 1496312, 1530228, 1434190, 1522189, 1538061
759, 1557449, 1441851, 2071806, 1495924, 1481461, 1609698
760, 1683031, 1475669, 1485262, 1511847, 1508824, 1532926
761, 1524156, 1442965, 1437931, 1387735, 1370505, 1432658
762, 1739674, 1539813, 1447361, 1442160, 1543776, 1542556
763, 1794517, 1555977, 1454413, 1559990, 1709937, 1614966
764, 1605955, 1462971, 1426434, 1668636, 1564710, 1545741
765, 1485628, 1511036, 1604594, 1470172, 1625593, 1539404
766, 1504612, 1611853, 1498626, 1508625, 1724650, 1569673
767, 1578046, 1452115, 1474957, 1460632, 1535794, 1500308
768, 1521209, 1512302, 1465227, 1499678, 1572215, 1514126
769, 1474716, 1522891, 1474965, 1527204, 1466729, 1493301
770, 1790988, 1598474, 1694829, 1590403, 1605178, 1655974
771, 1483072, 1597730, 1541651, 1481858, 1497005, 1520263
772, 1571695, 1584396, 1748708, 1482878, 1487203, 1574976
773, 1493180, 1601730, 1500092, 1491571, 1549184, 1527151
774, 1464234, 1601761, 1520595, 2178696, 1509001, 1654857
775, 1518240, 1503051, 1498183, 1514004, 1715463, 1549788
776, 1853828, 1628415, 1765008, 1528906, 1715756, 1698382
777, 1501534, 1519902, 1497195, 1617284, 1519223, 1531027
778, 1540006, 1573349, 1702358, 1527820, 1552240, 1579154
779, 1500967, 1506085, 1584303, 1563939, 1559096, 1542878
780, 1506887, 1546223, 1587471, 1538322, 1510062, 1537793
781, 1544020, 1564666, 1634644, 1566386, 1518988, 1565740
782, 1518841, 1535048, 1566113, 1497304, 1501855, 1523832
783, 1613042, 1518876, 1593015, 1562727, 1536733, 1564878
784, 1592549, 1870169, 1520774, 1549881, 1512972, 1609269
785, 1521122, 1597961, 1581458, 1500833, 1465781, 1533431
786, 1575859, 1559331, 1950305, 1575209, 1577282, 1647597
787, 1814151, 1647328, 1646535, 1541754, 1557458, 1641445
788, 1581056, 1558045, 1786031, 1613871, 2125035, 1732807
789, 1550617, 1556851, 1542069, 1545900, 1549036, 1548894
790, 1545557, 1652152, 1881714, 1558142, 1551635, 1637840
791, 1613599, 1595358, 1651975, 1641205, 1574666, 1615360
792, 1577188, 1637012, 1656802, 1589210, 1520596, 1596161
793, 1579523, 1555784, 1598711, 1544773, 1571277, 1570013
794, 1567712, 1607524, 1582557, 1761307, 1573777, 1618575
795, 1609483, 1704139, 1579914, 1582040, 1562439, 1607603
796, 1573655, 1634441, 1589909, 1617095, 1568291, 1596678
797, 1571646, 1609510, 1625816, 1584374, 1586937, 1595656
798, 1659455, 1617892, 1612889, 1622920, 1621612, 1626953
799, 1605805, 2094171, 1639948, 1590279, 1585602, 1703161
800, 1577847, 1659942, 1599754, 1587869, 1583723, 1601827
801, 1607507, 1593300, 1633270, 1625732, 1606738, 1613309
802, 2188800, 1716042, 1608904, 1682350, 1599824, 1759184
803, 1613256, 1617110, 1668034, 1666205, 1612269, 1635374
804, 1663536, 1848026, 1647643, 1700162, 1605490, 1692971
805, 1679248, 1607096, 1605561, 1633148, 1642093, 1633429
806, 1722734, 1614863, 1659014, 1670766, 1645978, 1662671
807, 1632730, 1663366, 1796732, 1616991, 1688756, 1679715
808, 1645956, 1609874, 1685732, 1608610, 1669702, 1643974
809, 1629044, 1657227, 1653247, 1629902, 1617535, 1637391
810, 1643591, 1625161, 1644242, 1634885, 1622010, 1633977
811, 1626765, 1632709, 1634045, 1629185, 1699945, 1644529
812, 1630948, 1668541, 1607588, 1612011, 1632410, 1630299
813, 1584493, 1629847, 1745021, 1755229, 1649069, 1672731
814, 1638987, 1646925, 2290932, 1812923, 1644563, 1806866
815, 1652376, 1626336, 1785751, 1711101, 1648686, 1684850
816, 1646396, 1733211, 1747181, 1677788, 1712040, 1703323
817, 1716126, 1658703, 2316866, 1697996, 1779165, 1833771
818, 1663093, 1657652, 1868553, 1688234, 1657910, 1707088
819, 1698301, 1968857, 1699532, 1723787, 1965751, 1811245
820, 1800305, 1747114, 1686909, 1674909, 1674488, 1716745
821, 2158694, 1836344, 1833834, 1678412, 1737712, 1848999
822, 1683941, 1804922, 1690477, 1718822, 1850979, 1749828
823, 1748196, 1683639, 1688904, 1694184, 1713503, 1705685
824, 1735965, 1703998, 1755773, 1790787, 1921482, 1781601
825, 1729456, 1689179, 1711826, 1786170, 1694005, 1722127
826, 2447494, 1877412, 1763163, 1695545, 1702693, 1897261
827, 1742992, 1809675, 1706148, 1786963, 1885961, 1786347
828, 1734821, 1917252, 1707034, 1661187, 1831315, 1770321
829, 1724867, 1714532, 1732870, 1703982, 1709044, 1717059
830, 1720675, 1837981, 1703007, 1754052, 1735325, 1750208
831, 1744482, 1784255, 1727508, 1720000, 1714010, 1738051
832, 1716953, 1747636, 1725590, 1730177, 1699268, 1723924
833, 1723790, 1735759, 1718781, 1839849, 1744771, 1752590
834, 1770021, 1776770, 1726830, 1723038, 1700521, 1739436
835, 1774170, 1728929, 1743798, 1810235, 2192155, 1849857
836, 1969768, 1746671, 1742249, 1807603, 2385549, 1930368
837, 1767991, 1833604, 1807182, 1743441, 1787641, 1787971
838, 1757354, 1832223, 1747432, 1746400, 1889616, 1794605
839, 1893852, 1817336, 1889678, 2040302, 1820904, 1892414
840, 1726386, 1728760, 1705473, 1829016, 1806065, 1759140
841, 1806792, 1898276, 1853496, 1926976, 1806001, 1858308
842, 1773482, 1978847, 1882851, 1768925, 1767921, 1834405
843, 1797493, 1875749, 1722427, 1741786, 1781925, 1783876
844, 2068104, 2004767, 1778034, 1868326, 1893868, 1922619
845, 1819557, 1810545, 1773904, 2026335, 1857524, 1857573
846, 1783849, 1788722, 1917649, 1911338, 1911917, 1862695
847, 1865352, 2563048, 1893779, 1808419, 1854442, 1997008
848, 1788782, 1840150, 1886985, 1800775, 1910853, 1845509
849, 1827614, 1793882, 1844168, 1934388, 1795416, 1839093
850, 1818663, 1809755, 1854561, 1803032, 1829585, 1823119
851, 1853755, 2050334, 1872648, 1796735, 1804464, 1875587
852, 1916240, 1812961, 1802750, 1850135, 1843357, 1845088
853, 1809237, 1800671, 1817275, 1887129, 1818449, 1826552
854, 1814800, 1841571, 2001478, 1818834, 1815967, 1858530
855, 1842895, 2113212, 1879670, 1820207, 1824967, 1896190
856, 2133453, 1833294, 1867235, 1868545, 2560703, 2052646
857, 1809631, 1852723, 1824540, 2077014, 1915519, 1895885
858, 1892296, 1829890, 1972896, 1834349, 1872162, 1880318
859, 1831413, 1903587, 1872969, 1822439, 1835639, 1853209
860, 2006099, 1845097, 1887355, 1843369, 2067342, 1929852
861, 2114626, 1910315, 1900125, 1912282, 1887951, 1945059
862, 1907578, 1938909, 2176511, 1879101, 1861825, 1952784
863, 1863876, 1880860, 1858977, 1848967, 1861957, 1862927
864, 1885960, 2128320, 2006447, 1941355, 1884363, 1969289
865, 2149429, 1990034, 1955712, 1872997, 1948432, 1983320
866, 2453009, 1863319, 2228549, 1867553, 1862190, 2054924
867, 1872038, 1962733, 2126036, 2024389, 1868109, 1970661
868, 1891758, 1983459, 1890458, 1873096, 1874153, 1902584
869, 2125614, 1935178, 1924326, 1992119, 1973768, 1990201
870, 2125295, 2115136, 1907122, 2030949, 1981219, 2031944
871, 2090753, 1918473, 1905021, 1927832, 2050546, 1978525
872, 1897219, 1967242, 1993817, 1872672, 1893817, 1924953
873, 1925550, 2504116, 2104988, 1994842, 1963142, 2098527
874, 1920209, 1904407, 1975556, 2469596, 1921832, 2038320
875, 1909550, 2178244, 2271285, 2007117, 1951319, 2063503
876, 1916465, 1919615, 1887337, 1955443, 1934504, 1922672
877, 1919440, 1978192, 1925499, 1916332, 1913953, 1930683
878, 1928989, 1910744, 1928509, 2009123, 1946074, 1944687
879, 1929824, 1923710, 1882424, 1888883, 1922189, 1909406
880, 1924042, 1941021, 2015846, 1925494, 1964783, 1954237
881, 2151934, 2185250, 2097150, 1883305, 1990009, 2061529
882, 2057880, 1960935, 1988880, 2038221, 1971656, 2003514
883, 2508961, 1937190, 2220748, 2136047, 1984741, 2157537
884, 1938080, 2012418, 1935171, 1844401, 1905399, 1927093
885, 2067730, 2010361, 2020661, 2063585, 2070078, 2046483
886, 2084438, 1956651, 1964094, 2140009, 2008691, 2030776
887, 1961337, 2048494, 1966503, 2028021, 1977076, 1996286
888, 1960616, 2180679, 2019718, 2014195, 1979746, 2030990
889, 1977250, 1942723, 1930443, 2038778, 2215094, 2020857
890, 1968339, 1970517, 1988580, 2036700, 2493531, 2091533
891, 1974454, 1882638, 2153847, 1982684, 1971652, 1993055
892, 1932708, 1914184, 1988606, 1974686, 2072714, 1976579
893, 2032891, 1989390, 1961389, 1881533, 1881149, 1949270
894, 1953381, 1964210, 2131814, 2006171, 2007453, 2012605
895, 1977847, 1911696, 1997019, 1994330, 1992974, 1974773
896, 1985575, 2074053, 2016607, 2526524, 2706291, 2261810
897, 2696474, 2430415, 2207907, 2114856, 2005397, 2291009
898, 1989218, 2577382, 2047001, 2040090, 1958651, 2122468
899, 2125385, 2010539, 2015057, 2018389, 2011456, 2036165
900, 2114824, 2085526, 1993663, 2053121, 2126721, 2074771
901, 2136836, 2047687, 2058279, 2042477, 2023517, 2061759
902, 2766541, 2367829, 2733319, 2028874, 2045897, 2388492
903, 2061247, 2036659, 2004471, 2066526, 2676550, 2169090
904, 2640613, 2036175, 2123895, 2071426, 2035630, 2181547
905, 2150535, 2839892, 2039875, 2128507, 2156286, 2263019
906, 2043718, 2143930, 2067234, 2181847, 2058945, 2099134
907, 2143229, 2039435, 2135463, 2049050, 1990949, 2071625
908, 2253946, 2083148, 2087126, 2027743, 2074087, 2105210
909, 2016971, 2094485, 2097409, 2197319, 2058160, 2092868
910, 2113012, 2020284, 2038276, 2022405, 1988105, 2036416
911, 2090616, 2093314, 2064570, 2064482, 1994643, 2061525
912, 2699990, 2074135, 1988289, 2687457, 2904728, 2470919
913, 2802233, 2731110, 2209263, 2120201, 2180087, 2408578
914, 2114635, 2146755, 2092246, 2050273, 2058659, 2092513
915, 2032151, 2102655, 2123094, 2088122, 2096515, 2088507
916, 2077925, 2115377, 2085264, 2068937, 2132164, 2095933
917, 2103747, 2095205, 2097095, 2222084, 2105491, 2124724
918, 2108540, 2803067, 2231654, 2246984, 2140711, 2306191
919, 2230246, 2442149, 2225277, 2113684, 2206635, 2243598
920, 2170398, 2193161, 2110575, 2121201, 2121851, 2143437
921, 2114769, 2150445, 2148695, 2117093, 2162734, 2138747
922, 2249188, 2172471, 2118535, 2125480, 2307989, 2194732
923, 2265836, 2144203, 2225973, 2647160, 2286741, 2313982
924, 2286423, 2273439, 2664477, 2147530, 2159904, 2306354
925, 2148769, 2193994, 2468296, 2255818, 2125882, 2238551
926, 2021032, 2201436, 2156184, 2139951, 2140913, 2131903
927, 2292364, 2326266, 2190534, 2217548, 2168908, 2239124
928, 2142772, 2108693, 2241171, 2199739, 2173200, 2173115
929, 2152744, 2070409, 2168726, 2082442, 2375845, 2170033
930, 2297594, 2727105, 2181734, 2152203, 2229173, 2317561
931, 2163007, 2282632, 2394827, 2305869, 2181320, 2265531
932, 2220048, 2226329, 2214910, 2186713, 2544476, 2278495
933, 2266064, 2192183, 2239763, 2214708, 2214663, 2225476
934, 2179431, 2469722, 2189057, 2390357, 2289143, 2303542
935, 2474803, 2199827, 2227016, 2459365, 3246120, 2521426
936, 2220944, 2320152, 2198995, 2198383, 2336434, 2254981
937, 2360663, 2216090, 2139944, 2178949, 2246253, 2228379
938, 2202383, 2294436, 2257077, 2220374, 2202774, 2235408
939, 2291506, 2208919, 2206505, 2251663, 2530769, 2297872
940, 2391266, 2210602, 2196930, 2237742, 2397125, 2286733
941, 2226253, 2850311, 2217100, 2246389, 2283400, 2364690
942, 2325928, 2292891, 2280294, 2394217, 2257890, 2310244
943, 2196748, 2166095, 2268133, 2221252, 2225686, 2215582
944, 2308432, 2226035, 2169992, 2179514, 2244690, 2225732
945, 2229663, 2446397, 2406972, 2224051, 2142648, 2289946
946, 2109241, 2833044, 2246945, 2236561, 3056309, 2496420
947, 3095958, 2695102, 2394417, 2495573, 2365706, 2609351
948, 2461295, 2400399, 2299943, 2556552, 2433163, 2430270
949, 2399947, 2494761, 2463323, 2366083, 2253538, 2395530
950, 2263840, 2337563, 2293539, 2284111, 2301838, 2296178
951, 2434695, 3448967, 2801485, 2532254, 2632229, 2769926
952, 2503153, 2299635, 2411579, 2329861, 2282851, 2365415
953, 2276550, 2707191, 2284012, 2307044, 2283626, 2371684
954, 2350356, 2412343, 2290207, 2586890, 2311775, 2390314
955, 2400347, 2552328, 2351201, 2283828, 2453334, 2408207
956, 3076125, 2285061, 2296307, 2384944, 2714480, 2551383
957, 2296746, 2457543, 2368280, 2306693, 2293808, 2344614
958, 2399121, 2370061, 2611187, 2616362, 2549926, 2509331
959, 2742387, 2595446, 2397772, 2373927, 2424179, 2506742
960, 2311611, 2312250, 2865832, 2306411, 2303929, 2420006
961, 2310599, 2312976, 2432805, 2315513, 2360531, 2346484
962, 2333609, 2321870, 2382370, 2317620, 2317409, 2334575
963, 2367027, 2359146, 2364272, 2317538, 2391864, 2359969
964, 2328812, 2331812, 2323877, 2359360, 3084283, 2485628
965, 2424221, 2383472, 2386290, 2455613, 2463355, 2422590
966, 2434139, 2332033, 2531539, 2471205, 2479832, 2449749
967, 3421254, 2497878, 2468186, 2373483, 2585031, 2669166
