<SIZE>, <EXECUTION_TIME_1>, <EXECUTION_TIME_2>, <EXECUTION_TIME_3>, <EXECUTION_TIME_4>, <EXECUTION_TIME_5>, <AVG>
106, 8139, 2969, 2152, 2122, 2034, 3483
107, 8124, 2646, 2166, 2206, 2385, 3505
108, 7880, 3716, 2817, 2721, 2496, 3926
109, 8210, 2934, 2508, 2206, 2129, 3597
110, 7976, 3292, 2491, 2464, 2240, 3692
111, 8564, 2760, 2475, 2311, 2237, 3669
112, 8541, 2802, 2368, 2183, 1760, 3530
113, 8637, 3296, 2445, 2072, 2044, 3698
114, 8255, 2809, 2576, 1839, 2001, 3496
115, 9893, 3427, 2339, 2059, 2053, 3954
116, 8628, 2736, 2124, 2096, 1968, 3510
117, 8653, 2683, 2776, 2447, 2194, 3750
118, 8943, 2851, 2337, 2109, 3340, 3916
119, 9100, 4780, 2282, 2164, 2098, 4084
120, 9070, 3126, 2114, 1863, 2434, 3721
121, 9666, 2396, 2119, 1525, 1864, 3514
122, 8680, 2845, 2191, 2309, 2009, 3606
123, 9115, 2441, 2047, 1816, 1693, 3422
124, 8589, 2291, 1931, 1982, 2120, 3382
125, 9503, 2491, 2159, 1816, 2806, 3755
126, 8347, 2865, 2085, 1937, 2351, 3517
127, 8509, 2774, 2281, 2012, 2022, 3519
128, 9669, 2730, 2367, 2375, 2048, 3837
129, 7516, 1853, 1466, 1803, 1631, 2853
130, 9471, 2436, 2288, 4250, 2904, 4269
131, 9408, 3374, 2747, 2372, 4378, 4455
132, 9866, 3848, 2686, 2512, 2596, 4301
133, 9842, 4615, 3224, 2490, 2386, 4511
134, 10380, 3438, 2722, 2412, 2355, 4261
135, 11086, 3186, 2479, 2368, 2353, 4294
136, 9899, 3208, 2742, 2569, 2526, 4188
137, 10872, 3036, 2495, 2427, 4915, 4749
138, 10751, 3785, 2913, 2963, 2957, 4673
139, 10395, 4144, 2889, 2584, 2510, 4504
140, 11909, 3712, 2753, 2602, 2667, 4728
141, 10986, 3451, 2831, 2645, 3455, 4673
142, 11025, 3426, 2958, 2661, 2203, 4454
143, 10991, 3092, 2335, 2285, 2763, 4293
144, 11223, 3662, 2927, 2969, 2644, 4685
145, 11089, 3979, 2995, 2287, 2336, 4537
146, 14067, 3024, 2687, 2748, 3650, 5235
147, 11365, 2892, 2524, 2440, 2808, 4405
148, 11036, 2783, 2517, 2355, 2621, 4262
149, 11108, 3480, 2448, 1674, 1638, 4069
150, 8880, 2530, 1921, 1656, 1572, 3311
151, 9249, 2319, 1840, 3188, 2868, 3892
152, 11152, 3687, 2979, 3047, 2926, 4758
153, 11831, 3456, 3149, 3104, 2966, 4901
154, 11628, 3803, 3488, 3244, 2979, 5028
155, 12000, 3528, 3004, 3002, 2830, 4872
156, 12001, 3473, 2985, 3033, 2848, 4868
157, 11656, 3825, 3222, 3100, 3126, 4985
158, 11816, 5693, 4317, 3891, 3925, 5928
159, 10818, 3292, 3171, 4961, 3520, 5152
160, 13160, 4528, 4108, 3765, 3177, 5747
161, 12247, 3944, 3079, 3195, 2932, 5079
162, 12590, 5319, 3896, 3506, 3450, 5752
163, 12432, 4755, 3015, 2211, 2016, 4885
164, 9686, 4323, 3450, 3385, 3325, 4833
165, 12962, 4151, 3406, 3294, 3186, 5399
166, 12873, 4089, 3398, 3173, 3271, 5360
167, 13093, 4160, 3495, 3326, 3294, 5473
168, 13428, 4062, 3376, 3256, 3193, 5463
169, 27781, 2454, 2044, 4966, 3685, 8186
170, 13394, 4539, 3954, 3683, 3336, 5781
171, 12945, 4362, 3875, 3526, 3203, 5582
172, 13616, 3379, 3655, 3424, 5612, 5937
173, 13753, 4458, 4009, 2791, 2927, 5587
174, 12400, 3688, 3014, 3252, 3360, 5142
175, 11898, 4265, 4049, 3133, 3546, 5378
176, 13402, 5620, 4073, 3859, 5666, 6524
177, 14625, 3998, 3437, 5131, 3469, 6132
178, 14876, 4529, 3932, 13064, 6001, 8480
179, 13186, 5245, 4333, 3967, 4317, 6209
180, 11811, 6005, 3851, 2084, 2181, 5186
181, 10343, 3050, 15627, 4977, 4560, 7711
182, 13758, 4776, 5788, 4387, 4247, 6591
183, 14427, 4966, 4314, 4210, 4091, 6401
184, 13867, 4741, 4089, 3679, 3509, 5977
185, 14879, 5202, 3813, 3831, 3400, 6225
186, 14352, 5849, 5591, 4211, 3838, 6768
187, 14936, 4676, 4076, 3811, 3730, 6245
188, 13764, 4441, 4079, 3731, 5900, 6383
189, 14155, 5130, 4422, 3869, 4346, 6384
190, 15017, 4934, 4581, 4436, 4185, 6630
191, 14560, 5194, 6553, 6626, 6320, 7850
192, 17112, 6578, 4562, 4236, 4095, 7316
193, 15996, 4815, 4149, 3899, 3912, 6554
194, 15984, 5452, 4201, 3864, 4381, 6776
195, 16170, 5148, 4096, 3916, 4026, 6671
196, 14629, 4502, 4197, 4239, 3930, 6299
197, 15958, 5222, 4287, 3975, 3980, 6684
198, 15364, 4743, 4243, 3938, 4057, 6469
199, 17670, 3303, 4274, 4005, 3000, 6450
200, 13411, 4209, 3309, 3605, 3378, 5582
201, 14361, 4649, 3723, 3556, 7717, 6801
202, 16487, 5817, 4760, 4468, 4217, 7149
203, 16347, 5673, 6183, 4843, 4479, 7505
204, 73443, 6525, 7172, 5138, 4373, 19330
205, 16522, 5509, 4339, 6551, 5137, 7611
206, 15680, 5695, 5309, 4982, 28262, 11985
207, 17401, 5575, 5038, 4811, 4647, 7494
208, 14841, 5571, 4712, 7850, 4929, 7580
209, 16543, 5857, 4517, 4926, 8024, 7973
210, 1171657, 6960, 6187, 5414, 4441, 238931
211, 17402, 6084, 101272, 5530, 7743, 27606
212, 17001, 6895, 7237, 6390, 5648, 8634
213, 17386, 5819, 7827, 6437, 6254, 8744
214, 17631, 6612, 7430, 5976, 4689, 8467
215, 15871, 5938, 5406, 5190, 6427, 7766
216, 17076, 6058, 5240, 4738, 4971, 7616
217, 16815, 6418, 7027, 5753, 4556, 8113
218, 17690, 6621, 101789, 8692, 6025, 28163
219, 83438, 40961, 4723, 3961, 22879, 31192
220, 16163, 6812, 5893, 5602, 8229, 8539
221, 17013, 7215, 6245, 4771, 4761, 8001
222, 19253, 5077, 5146, 4045, 5006, 7705
223, 17766, 6414, 4085, 3235, 3540, 7008
224, 15525, 4668, 3623, 6889, 5360, 7213
225, 18834, 6242, 4526, 5176, 3956, 7746
226, 16511, 8210, 8315, 9903, 7452, 10078
227, 17931, 5585, 4476, 4417, 4483, 7378
228, 17990, 6619, 6523, 5498, 5914, 8508
229, 18104, 7360, 5521, 4905, 4572, 8092
230, 18959, 6369, 4812, 4477, 4365, 7796
231, 19020, 6184, 5270, 4579, 4932, 7997
232, 18280, 4932, 4839, 4449, 4641, 7428
233, 19484, 5848, 5137, 4696, 4458, 7924
234, 19568, 5659, 5733, 7629, 5326, 8783
235, 17938, 6329, 5802, 4992, 5040, 8020
236, 32345, 8107, 6404, 8020, 8462, 12667
237, 18082, 6351, 4907, 4493, 4341, 7634
238, 17583, 5550, 4468, 4851, 4910, 7472
239, 17942, 7796, 5127, 4634, 6935, 8486
240, 19388, 8696, 6090, 8414, 6236, 9764
241, 20682, 8845, 8547, 6573, 8785, 10686
242, 18251, 7151, 5885, 5445, 8201, 8986
243, 20031, 6785, 8399, 9226, 6686, 10225
244, 19678, 7254, 5693, 5177, 5107, 8581
245, 19128, 8905, 6569, 5819, 5388, 9161
246, 20327, 6526, 5698, 8620, 6598, 9553
247, 19907, 6731, 7993, 5808, 4986, 9085
248, 20604, 6730, 8039, 5425, 4892, 9138
249, 18008, 6089, 5263, 4953, 4959, 7854
250, 19044, 5759, 5082, 4911, 4607, 7880
251, 19615, 5790, 8246, 5303, 4729, 8736
252, 18652, 6477, 5158, 5262, 4533, 8016
253, 19273, 6031, 7330, 5576, 5014, 8644
254, 19582, 5776, 5450, 4984, 4855, 8129
255, 19488, 8277, 7475, 4339, 4959, 8907
256, 20447, 6884, 5465, 7689, 5679, 9232
257, 21579, 9363, 7262, 7656, 7482, 10668
258, 19233, 8020, 6390, 5215, 4585, 8688
259, 19368, 6570, 5142, 4455, 4376, 7982
260, 18332, 5981, 4985, 4827, 4465, 7718
261, 19561, 8206, 5905, 5295, 5063, 8806
262, 21578, 5917, 4493, 4528, 4686, 8240
263, 19834, 6152, 4951, 5286, 5212, 8287
264, 20174, 5648, 4732, 4322, 5089, 7993
265, 19560, 6294, 5138, 4657, 4734, 8076
266, 20026, 6693, 4442, 5055, 3742, 7991
267, 18455, 5649, 5827, 5142, 5106, 8035
268, 21849, 6730, 4412, 3947, 3118, 8011
269, 16672, 4245, 3371, 3121, 3006, 6083
270, 16439, 4374, 3248, 8578, 6583, 7844
271, 21344, 7085, 5393, 5536, 5061, 8883
272, 22183, 6329, 17428, 8441, 6178, 12111
273, 21973, 6771, 5367, 5381, 5117, 8921
274, 21941, 7124, 5859, 5256, 5316, 9099
275, 21561, 6785, 5402, 4938, 5229, 8783
276, 21627, 7605, 6576, 9772, 7276, 10571
277, 22080, 7498, 10178, 8578, 7285, 11123
278, 23395, 8615, 9196, 19529, 6321, 13411
279, 39241, 63898, 7527, 5913, 5790, 24473
280, 22923, 9281, 7018, 6436, 6095, 10350
281, 23038, 7300, 6224, 4694, 5336, 9318
282, 22093, 7069, 6355, 10314, 7962, 10758
283, 22992, 8136, 6694, 6019, 5485, 9865
284, 21981, 6543, 5951, 5002, 8391, 9573
285, 23723, 8925, 7209, 6467, 8254, 10915
286, 23211, 8266, 7540, 6629, 9712, 11071
287, 23977, 8583, 7477, 7416, 7110, 10912
288, 57397, 8579, 6475, 6170, 5887, 16901
289, 23361, 7384, 16175, 5615, 5585, 11624
290, 22970, 8183, 7334, 5377, 5242, 9821
291, 22644, 6036, 5029, 5524, 5294, 8905
292, 23488, 7667, 6469, 6280, 6509, 10082
293, 23408, 7639, 6285, 9670, 9896, 11379
294, 22384, 9081, 7289, 6608, 23033, 13679
295, 218823, 9095, 6583, 5830, 4973, 49060
296, 24301, 7548, 5595, 5091, 4535, 9414
297, 20935, 7985, 4088, 3736, 3377, 8024
298, 18765, 5013, 3808, 3443, 3400, 6885
299, 18480, 5496, 4175, 4589, 5312, 7610
300, 53754, 8987, 6695, 6149, 5886, 16294
301, 23334, 7661, 6533, 6287, 5974, 9957
302, 25586, 7678, 6424, 5624, 5759, 10214
303, 24324, 9381, 11455, 9225, 7501, 12377
304, 23877, 10501, 8385, 10741, 6567, 12014
305, 22135, 10705, 6536, 6184, 5883, 10288
306, 23168, 9299, 6386, 24595, 5664, 13822
307, 25434, 8584, 7676, 6921, 8278, 11378
308, 25099, 8455, 10802, 7441, 6064, 11572
309, 24738, 8447, 6417, 6698, 5405, 10341
310, 23646, 7536, 7550, 5836, 5166, 9946
311, 22287, 7268, 5889, 5581, 6006, 9406
312, 23538, 7973, 6192, 6454, 6451, 10121
313, 24527, 10902, 8118, 7043, 7018, 11521
314, 25079, 7404, 6722, 6410, 6102, 10343
315, 24928, 8768, 7139, 6971, 5631, 10687
316, 24848, 8067, 6491, 6964, 5694, 10412
317, 27143, 8481, 10539, 8134, 7265, 12312
318, 26048, 8212, 6689, 5575, 5672, 10439
319, 25012, 10910, 8019, 11398, 29954, 17058
320, 24894, 8180, 6038, 6783, 5578, 10294
321, 26623, 8199, 8590, 7173, 6299, 11376
322, 25309, 8484, 6813, 6621, 6080, 10661
323, 25833, 7932, 6942, 6065, 6187, 10591
324, 27722, 10285, 7760, 7538, 6211, 11903
325, 25288, 7058, 5493, 6138, 5752, 9945
326, 24734, 10664, 8008, 6301, 5972, 11135
327, 27213, 8929, 6547, 9816, 8153, 12131
328, 41026, 11136, 12259, 7597, 6521, 15707
329, 24799, 7507, 4397, 4088, 5694, 9297
330, 28176, 8378, 6585, 6189, 6126, 11090
331, 24833, 8144, 9680, 6541, 6303, 11100
332, 26003, 7632, 6067, 6131, 6077, 10382
333, 26800, 7952, 8016, 10968, 10195, 12786
334, 28546, 9666, 11550, 12355, 9813, 14386
335, 28673, 11151, 8569, 8216, 7919, 12905
336, 29221, 9155, 10751, 9142, 528090, 117271
337, 27992, 10346, 76067, 9508, 10031, 26788
338, 29050, 9441, 8139, 7675, 7587, 12378
339, 27436, 10024, 8267, 7337, 7750, 12162
340, 28588, 9453, 12446, 9891, 7692, 13614
341, 29068, 8772, 9451, 8134, 7376, 12560
342, 29086, 8692, 7004, 6769, 6290, 11568
343, 27657, 7229, 7218, 6729, 5720, 10910
344, 25163, 8417, 8721, 6203, 7250, 11150
345, 27236, 8493, 7188, 6379, 6611, 11181
346, 26452, 8737, 7226, 176377, 10193, 45797
347, 28707, 9359, 21488, 7896, 12995, 16089
348, 26848, 7626, 12203, 9226, 8050, 12790
349, 27792, 9479, 8159, 7802, 7561, 12158
350, 28305, 9190, 7802, 7185, 7104, 11917
351, 28672, 8886, 7653, 6799, 6980, 11798
352, 29293, 9177, 7696, 7497, 7090, 12150
353, 28596, 8822, 11061, 8382, 8298, 13031
354, 29949, 10435, 8557, 7833, 7836, 12922
355, 29417, 8978, 5825, 6828, 6530, 11515
356, 79093, 8579, 7683, 7461, 7144, 21992
357, 29558, 8517, 7740, 6663, 6812, 11858
358, 27497, 8755, 7866, 7344, 7251, 11742
359, 28885, 9098, 7789, 7573, 7255, 12120
360, 28733, 8791, 7880, 8389, 7945, 12347
361, 29515, 9299, 8466, 7853, 7600, 12546
362, 29605, 9117, 8225, 13501, 10311, 14151
363, 28797, 8986, 8056, 7072, 6899, 11962
364, 27039, 8570, 7854, 6137, 5813, 11082
365, 26855, 7901, 11635, 10056, 8979, 13085
366, 29365, 9484, 8285, 8058, 6816, 12401
367, 27215, 8512, 108763, 10137, 11383, 33202
368, 30986, 9906, 86506, 10209, 10215, 29564
369, 30642, 11578, 6488, 7006, 7141, 12571
370, 30315, 8391, 7400, 6806, 13879, 13358
371, 30904, 11433, 8565, 6368, 6502, 12754
372, 29988, 9225, 8006, 6983, 7218, 12284
373, 28525, 9293, 7823, 12359, 9669, 13533
374, 28693, 9175, 8157, 7208, 6486, 11943
375, 29471, 9333, 7796, 6878, 6957, 12087
376, 30595, 8740, 7153, 7064, 6867, 12083
377, 30659, 9501, 7791, 7107, 7136, 12438
378, 32473, 12994, 9381, 8398, 8134, 14276
379, 59095, 15146, 8699, 8251, 10776, 20393
380, 24770, 9824, 7387, 6107, 21585, 13934
381, 28866, 10801, 8344, 7711, 8045, 12753
382, 30424, 9677, 5443, 4796, 4446, 10957
383, 27156, 18868, 8609, 5972, 11388, 14398
384, 25191, 6410, 4963, 4648, 7618, 9766
385, 30029, 6622, 4980, 4506, 4394, 10106
386, 25324, 5795, 4885, 4624, 4466, 9018
387, 38606, 7934, 7655, 6865, 7046, 13621
388, 29340, 8789, 14132, 9864, 8536, 14132
389, 32429, 10949, 9176, 8530, 7901, 13797
390, 31064, 9900, 8656, 8134, 4882, 12527
391, 24831, 6777, 5130, 4588, 4429, 9151
392, 24401, 6376, 5025, 4552, 4446, 8960
393, 24759, 6573, 5046, 13200, 7139, 11343
394, 25630, 128300, 10751, 9142, 11335, 37031
395, 24983, 7366, 5298, 4682, 4525, 9370
396, 25427, 6400, 4935, 4841, 7341, 9788
397, 32712, 11106, 7042, 5852, 5490, 12440
398, 25180, 8229, 5807, 5107, 12785, 11421
399, 32150, 10380, 8576, 12054, 9406, 14513
400, 36322, 11272, 8898, 5379, 4692, 13312
401, 26788, 7371, 5176, 8865, 10400, 11720
402, 26144, 9453, 14463, 10063, 12370, 14498
403, 30488, 9178, 7041, 6553, 6665, 11985
404, 28948, 9550, 7461, 14513, 10497, 14193
405, 33473, 13304, 11181, 9337, 8539, 15166
406, 33462, 10852, 9665, 8485, 8069, 14106
407, 33639, 10832, 9232, 8880, 8572, 14231
408, 33923, 10612, 9083, 8617, 8398, 14126
409, 34128, 10842, 9156, 8968, 8734, 14365
410, 33548, 11520, 10066, 9915, 9611, 14932
411, 34170, 10629, 9055, 8733, 8732, 14263
412, 34506, 10218, 9821, 9754, 8531, 14566
413, 35628, 11133, 9955, 9083, 7907, 14741
414, 34478, 10955, 7297, 6804, 6338, 13174
415, 31990, 13669, 9497, 8542, 8247, 14389
416, 37276, 11487, 9072, 8717, 8313, 14973
417, 35749, 11383, 9116, 14747, 15145, 17228
418, 35736, 16199, 12307, 10288, 8256, 16557
419, 34674, 11302, 8392, 12566, 13189, 16024
420, 31563, 13206, 12148, 8997, 8622, 14907
421, 32159, 10627, 14671, 9992, 8307, 15151
422, 35940, 11358, 9160, 8706, 8612, 14755
423, 36389, 11479, 9296, 7931, 8556, 14730
424, 37600, 28582, 14812, 12116, 11001, 20822
425, 50576, 11866, 10700, 25943, 9162, 21649
426, 33745, 14181, 9870, 8841, 8540, 15035
427, 36478, 12026, 9221, 8614, 8468, 14961
428, 39769, 11505, 9263, 10673, 8533, 15948
429, 55294, 25312, 39182, 9971, 8482, 27648
430, 36884, 13441, 13428, 23062, 9222, 19207
431, 46354, 22353, 11428, 8977, 8725, 19567
432, 37562, 11853, 9625, 8923, 8709, 15334
433, 38004, 12751, 9728, 9441, 8932, 15771
434, 37465, 11828, 12114, 8740, 8781, 15785
435, 37349, 12244, 13169, 9665, 221865, 58858
436, 39409, 13301, 10821, 9609, 9511, 16530
437, 37234, 12476, 10073, 9565, 9288, 15727
438, 37972, 12147, 10031, 9329, 9323, 15760
439, 37920, 12228, 10155, 9550, 9368, 15844
440, 38796, 12154, 9962, 9337, 9224, 15894
441, 71969, 11999, 16884, 11649, 14450, 25390
442, 35525, 24530, 16389, 10954, 24836, 22446
443, 37533, 13605, 9397, 9783, 13248, 16713
444, 32745, 12140, 10181, 9547, 9167, 14756
445, 37932, 13933, 9437, 9495, 9082, 15975
446, 38187, 11906, 9616, 9343, 8942, 15598
447, 38730, 11364, 9875, 9370, 9254, 15718
448, 41269, 12219, 10098, 9891, 9794, 16654
449, 36753, 11993, 10615, 13108, 10856, 16665
450, 35611, 11477, 9946, 9501, 9293, 15165
451, 39653, 12467, 10539, 10024, 9648, 16466
452, 40287, 12833, 10366, 9821, 9601, 16581
453, 40107, 12631, 8630, 12283, 10400, 16810
454, 35003, 11981, 9784, 9188, 8940, 14979
455, 38512, 12185, 9186, 8429, 8355, 15333
456, 38634, 12003, 9815, 9226, 8124, 15560
457, 35019, 11141, 10004, 13031, 9122, 15663
458, 36404, 11206, 9161, 10125, 25241, 18427
459, 47851, 11469, 9749, 9337, 9103, 17501
460, 39209, 12617, 9980, 15235, 18930, 19194
461, 39232, 24222, 24872, 21316, 11219, 24172
462, 39610, 13681, 9768, 8691, 8040, 15958
463, 39442, 12740, 10178, 8670, 9154, 16036
464, 36906, 17559, 10429, 24819, 14301, 20802
465, 57340, 14862, 23463, 14234, 25331, 27046
466, 38172, 12359, 8489, 12234, 9264, 16103
467, 40205, 16458, 10226, 9804, 12421, 17822
468, 39800, 13303, 9998, 9318, 17400, 17963
469, 40152, 13793, 10800, 11215, 10713, 17334
470, 38146, 14353, 11381, 11305, 11259, 17288
471, 39305, 13615, 11486, 10289, 10511, 17041
472, 31536, 15402, 12710, 11458, 11196, 16460
473, 38765, 13820, 9707, 10691, 8477, 16292
474, 35893, 12459, 10475, 9581, 9422, 15566
475, 37502, 12267, 9083, 17165, 13019, 17807
476, 36876, 14450, 9975, 9855, 10418, 16314
477, 39854, 12992, 9696, 9342, 10039, 16384
478, 37889, 13844, 11218, 24575, 19493, 21403
479, 37397, 13069, 19290, 11750, 10455, 18392
480, 42563, 13375, 10745, 10024, 10091, 17359
481, 41178, 14436, 17299, 24642, 12939, 22098
482, 41898, 13072, 9872, 9078, 10698, 16923
483, 37192, 13616, 10345, 9462, 9550, 16033
484, 38166, 13157, 10262, 9745, 10302, 16326
485, 38365, 12023, 11100, 9933, 9505, 16185
486, 40148, 12314, 10665, 10389, 9887, 16680
487, 39993, 13411, 11193, 10019, 9318, 16786
488, 39894, 13238, 10624, 10219, 10295, 16854
489, 39725, 12558, 11461, 10237, 9539, 16704
490, 41497, 13551, 11222, 11622, 10675, 17713
491, 41815, 12706, 11740, 11400, 10179, 17568
492, 41696, 12868, 10931, 10445, 10238, 17235
493, 40927, 12578, 11172, 10993, 9628, 17059
494, 41335, 13466, 11663, 11174, 10347, 17597
495, 42342, 13049, 11426, 10642, 8865, 17264
496, 40672, 13306, 11123, 10171, 9899, 17034
497, 42461, 13068, 11705, 10830, 11173, 17847
498, 42582, 11465, 11756, 10915, 10465, 17436
499, 41990, 12943, 10974, 10553, 11220, 17536
500, 40660, 11791, 10961, 10533, 9680, 16725
501, 41395, 13267, 12242, 10774, 8815, 17298
502, 40442, 13298, 11461, 10554, 15259, 18202
503, 37209, 12953, 10227, 9408, 9137, 15786
504, 40734, 13068, 10117, 9506, 9248, 16534
505, 38664, 12987, 10584, 9726, 9405, 16273
506, 39505, 12131, 12051, 10434, 9151, 16654
507, 36831, 12976, 18045, 12390, 10296, 18107
508, 39782, 11152, 10615, 10707, 10583, 16567
509, 44071, 14212, 11706, 10706, 10484, 18235
510, 44080, 14753, 11741, 10824, 13968, 19073
511, 43861, 14146, 11487, 10347, 17989, 19566
512, 41283, 15433, 11774, 10898, 10345, 17946
513, 43886, 13706, 11350, 10468, 10133, 17908
514, 43666, 14261, 12424, 11043, 10729, 18424
515, 42550, 14317, 26101, 19687, 15174, 23565
516, 40619, 13715, 10822, 14225, 11673, 18210
517, 41405, 13884, 27746, 10917, 18131, 22416
518, 43330, 14025, 11748, 11155, 11364, 18324
519, 43058, 13298, 10905, 10071, 9556, 17377
520, 41663, 17303, 10859, 9870, 9618, 17862
521, 41433, 13885, 11490, 10574, 9172, 17310
522, 40318, 13982, 12087, 11101, 10061, 17509
523, 42950, 12958, 11839, 10578, 16915, 19048
524, 42691, 14364, 17362, 12950, 11423, 19758
525, 46110, 15804, 12438, 266743, 17719, 71762
526, 83591, 15724, 19598, 14835, 11540, 29057
527, 240882, 17204, 13699, 11895, 10113, 58758
528, 40908, 16571, 12144, 12611, 12220, 18890
529, 42662, 14248, 11670, 10768, 10905, 18050
530, 42647, 12732, 12835, 11757, 11120, 18218
531, 42944, 14205, 10595, 11633, 11571, 18189
532, 44428, 14683, 12011, 10138, 9952, 18242
533, 42737, 14110, 12554, 12208, 12219, 18765
534, 43967, 13933, 12964, 11555, 10885, 18660
535, 43271, 14625, 13424, 12011, 11591, 18984
536, 45549, 15142, 13508, 13404, 19528, 21426
537, 42933, 13772, 11718, 9586, 8746, 17351
538, 41408, 12775, 12157, 12373, 63908, 28524
539, 37194, 14815, 10175, 8523, 13490, 16839
540, 43343, 14602, 13828, 12775, 11530, 19215
541, 43224, 14992, 13111, 12089, 11594, 19002
542, 44074, 15405, 12583, 11868, 11696, 19125
543, 45098, 14293, 12528, 12562, 11751, 19246
544, 45070, 13472, 12730, 12211, 11150, 18926
545, 44135, 15943, 13463, 12997, 12343, 19776
546, 43696, 14595, 12870, 11897, 11774, 18966
547, 45047, 14174, 10421, 9813, 12639, 18418
548, 47751, 14693, 11706, 11598, 10255, 19200
549, 43124, 14291, 39898, 14409, 11585, 24661
550, 49611, 16678, 13488, 12168, 14350, 21259
551, 45736, 19789, 14645, 12435, 11610, 20843
552, 47336, 19860, 14877, 13047, 12929, 21609
553, 129110, 19689, 13043, 12929, 10891, 37132
554, 48286, 15705, 12866, 13306, 10966, 20225
555, 45022, 14930, 12704, 23244, 16516, 22483
556, 47742, 16628, 14964, 13977, 19358, 22533
557, 48585, 19602, 15038, 12711, 11665, 21520
558, 47875, 16953, 14942, 14791, 14204, 21753
559, 47633, 15899, 14749, 20618, 13820, 22543
560, 42130, 15522, 12832, 11603, 12256, 18868
561, 44252, 13775, 13318, 10567, 10140, 18410
562, 43660, 15414, 12672, 11655, 11105, 18901
563, 46322, 143535, 50326, 16753, 33322, 58051
564, 46378, 21533, 18966, 15197, 14085, 23231
565, 47284, 15993, 13656, 12325, 12068, 20265
566, 47225, 15321, 13371, 18431, 1395312, 297932
567, 49067, 18167, 15199, 13832, 10491, 21351
568, 45224, 15627, 13047, 15589, 10781, 20053
569, 45894, 17039, 19920, 14619, 12998, 22094
570, 51920, 17718, 14311, 13641, 12488, 22015
571, 48438, 17275, 31876, 13348, 12800, 24747
572, 73536, 22511, 15775, 13381, 35119, 32064
573, 68448, 19967, 15755, 14245, 13686, 26420
574, 51488, 17084, 14042, 13063, 12745, 21684
575, 50664, 16672, 14128, 13101, 11787, 21270
576, 48026, 15125, 10936, 20561, 16057, 22141
577, 50870, 16716, 15704, 13908, 15128, 22465
578, 49429, 16506, 14939, 14627, 14062, 21912
579, 51725, 16324, 14984, 13478, 13490, 22000
580, 47308, 15322, 11481, 10424, 13130, 19533
581, 45989, 14030, 13229, 11646, 10811, 19141
582, 44599, 14090, 12526, 11747, 11312, 18854
583, 45660, 14225, 12151, 11649, 13784, 19493
584, 65217, 15952, 15597, 11704, 9568, 23607
585, 49748, 16900, 14629, 12445, 12015, 21147
586, 45589, 15532, 13666, 13805, 13917, 20501
587, 50636, 16021, 13300, 11879, 12344, 20836
588, 50024, 21733, 28553, 16219, 15274, 26360
589, 62095, 29149, 17186, 13608, 13650, 27137
590, 51231, 17068, 14630, 14149, 13978, 22211
591, 51593, 16754, 12054, 11281, 9861, 20308
592, 48341, 16395, 12798, 13562, 13061, 20831
593, 51259, 16934, 15469, 20156, 36753, 28114
594, 48809, 28119, 26396, 14089, 951103, 213703
595, 47843, 19445, 15239, 12748, 12866, 21628
596, 49023, 14226, 15272, 13505, 12434, 20892
597, 49003, 14740, 44134, 18280, 20160, 29263
598, 54304, 17436, 13319, 13438, 10848, 21869
599, 48817, 16404, 13141, 13826, 22851, 23007
600, 49949, 16721, 15312, 11849, 21460, 23058
601, 113405, 21856, 44225, 16650, 15133, 42253
602, 56082, 18051, 14794, 13417, 13427, 23154
603, 53202, 22090, 16714, 15538, 14939, 24496
604, 50485, 18600, 13936, 13015, 12172, 21641
605, 50918, 17445, 13821, 13654, 13270, 21821
606, 138146, 24097, 18245, 18034, 16355, 42975
607, 52196, 20451, 22701, 16998, 15147, 25498
608, 47654, 16640, 15205, 12556, 11786, 20768
609, 55690, 21044, 15409, 14052, 13994, 24037
610, 53519, 19434, 21959, 15015, 13869, 24759
611, 138857, 22335, 17651, 15410, 14735, 41797
612, 54069, 16712, 13636, 13066, 12210, 21938
613, 49985, 16122, 21250, 15692, 14338, 23477
614, 55019, 18384, 15367, 39015, 21210, 29799
615, 73937, 20044, 31251, 15846, 14290, 31073
616, 54968, 18687, 20995, 16273, 14387, 25062
617, 53838, 17851, 15189, 14123, 13578, 22915
618, 55637, 18975, 15404, 14405, 61188, 33121
619, 55484, 21190, 20585, 20337, 15316, 26582
620, 56262, 19147, 15288, 14196, 14049, 23788
621, 55732, 18394, 18391, 16457, 14041, 24603
622, 55916, 17956, 15454, 14317, 21799, 25088
623, 57048, 19628, 15747, 14543, 13934, 24180
624, 55937, 19193, 15796, 14261, 13950, 23827
625, 52216, 20128, 16460, 15339, 15077, 23844
626, 53035, 17758, 14560, 14362, 13045, 22552
627, 46141, 15465, 14452, 12352, 12146, 20111
628, 48779, 15085, 13389, 12380, 21767, 22280
629, 58569, 18425, 15730, 14411, 14005, 24228
630, 56622, 19306, 15723, 14673, 14290, 24122
631, 56176, 19209, 15275, 14484, 18760, 24780
632, 49614, 23367, 320547, 18960, 16456, 85788
633, 52386, 19644, 16507, 15450, 14516, 23700
634, 52769, 17230, 15780, 13880, 14205, 22772
635, 72619, 19367, 17362, 15785, 22907, 29608
636, 84965, 17826, 19174, 15482, 15498, 30589
637, 51360, 16776, 14250, 12838, 12777, 21600
638, 52069, 17692, 14395, 14169, 13074, 22279
639, 52560, 17086, 15236, 15035, 14248, 22833
640, 74595, 17331, 13552, 13360, 18957, 27559
