<SIZE>, <EXECUTION_TIME_1>, <EXECUTION_TIME_2>, <EXECUTION_TIME_3>, <EXECUTION_TIME_4>, <EXECUTION_TIME_5>, <AVG>
35, 11903, 19984, 15426, 11741, 11094, 14029
36, 12131, 12342, 12196, 11837, 14983, 12697
37, 9447, 15478, 14911, 18037, 11528, 13880
38, 10458, 15685, 15601, 12132, 15486, 13872
39, 12936, 11880, 17735, 12460, 12687, 13539
40, 11828, 14497, 15362, 11974, 25890, 15910
41, 12537, 12325, 15078, 12738, 14920, 13519
42, 15636, 15152, 14633, 40765, 15066, 20250
43, 10998, 8563, 8368, 11104, 9319, 9670
44, 8750, 13998, 13723, 13161, 14164, 12759
45, 31968, 9620, 12046, 9064, 12342, 15008
46, 10189, 11638, 12097, 8993, 78472, 24277
47, 32167, 31428, 29430, 10225, 13534, 23356
48, 9218, 15693, 12719, 9771, 12536, 11987
49, 13697, 9425, 12581, 11860, 9987, 11510
50, 9198, 12899, 9375, 33876, 12222, 15514
51, 15230, 11546, 11672, 13808, 12074, 12866
52, 12858, 31433, 35364, 13769, 12791, 21243
53, 8233, 8297, 11352, 12074, 11866, 10364
54, 11186, 9583, 9371, 12492, 13392, 11204
55, 11901, 14044, 53918, 9417, 8603, 19576
56, 30569, 14289, 11732, 11270, 10829, 15737
57, 11088, 10832, 11785, 11175, 9011, 10778
58, 8943, 8569, 8118, 9293, 11511, 9286
59, 11388, 11613, 11747, 11393, 14448, 12117
60, 7972, 9126, 9136, 9262, 20764, 11252
61, 11523, 10893, 10764, 11260, 11807, 11249
62, 13392, 11706, 14425, 12728, 12866, 13023
63, 13548, 14781, 11994, 12511, 25380, 15642
64, 12426, 11739, 11911, 9558, 12674, 11661
65, 13449, 13012, 12306, 15427, 12741, 13387
66, 13659, 13151, 13045, 12150, 11612, 12723
67, 12790, 13511, 12271, 12187, 11783, 12508
68, 12293, 14868, 12239, 12626, 14657, 13336
69, 38929, 11238, 10697, 14437, 11534, 17367
70, 11386, 12877, 11546, 11332, 14135, 12255
71, 11199, 11501, 12023, 11169, 10668, 11312
72, 8219, 10670, 8088, 7692, 9873, 8908
73, 10138, 8348, 8081, 7624, 9384, 8715
74, 8125, 9779, 8060, 9595, 8140, 8739
75, 10438, 8017, 13717, 8143, 9973, 10057
76, 8096, 7640, 8014, 7815, 8013, 7915
77, 8263, 10538, 8429, 10100, 8122, 9090
78, 39245, 12350, 8621, 10209, 8655, 15816
79, 9952, 10102, 8496, 10346, 8362, 9451
80, 7682, 10401, 8330, 7580, 10361, 8870
81, 8151, 8459, 10736, 8200, 8278, 8764
82, 10775, 18222, 12187, 14278, 15130, 14118
83, 16030, 13625, 15141, 15028, 14390, 14842
84, 12307, 11702, 14992, 15466, 12668, 13427
85, 12374, 25392, 15491, 14544, 15465, 16653
86, 11352, 11449, 14623, 14355, 14761, 13308
87, 14872, 14356, 11388, 11243, 17118, 13795
88, 13895, 13753, 13889, 15495, 13909, 14188
89, 13978, 14135, 14550, 14598, 11502, 13752
90, 14732, 11907, 11875, 11747, 12209, 12494
91, 11747, 11380, 11317, 11950, 11689, 11616
92, 11629, 15439, 13461, 14276, 14150, 13791
93, 16044, 15471, 15553, 14912, 22728, 16941
94, 15189, 15288, 15140, 14795, 14840, 15050
95, 15119, 15097, 15373, 14806, 15323, 15143
96, 15527, 15118, 15746, 15990, 15978, 15671
97, 14913, 14787, 15303, 14612, 11178, 14158
98, 11232, 43853, 13266, 13851, 11059, 18652
99, 10632, 12575, 11197, 10968, 10954, 11265
100, 10907, 11341, 17322, 11619, 10457, 12329
101, 11248, 16798, 12231, 16954, 11556, 13757
102, 10523, 19051, 11334, 10707, 15897, 13502
103, 13810, 14324, 17704, 18260, 15416, 15902
104, 17162, 15602, 15473, 17823, 16269, 16465
105, 18330, 15179, 14687, 15414, 15049, 15731
106, 14675, 15601, 17915, 22803, 18282, 17855
107, 16806, 18904, 15967, 20088, 13946, 17142
108, 17994, 15474, 25977, 19729, 14745, 18783
109, 18159, 16279, 18361, 15122, 18853, 17354
110, 16020, 15146, 18134, 16039, 18559, 16779
111, 18749, 16431, 18314, 18641, 15961, 17619
112, 18985, 56566, 15176, 17643, 15525, 24779
113, 16839, 18449, 17876, 15071, 17199, 17086
114, 18182, 15560, 16116, 19251, 18322, 17486
115, 16028, 15684, 26054, 18822, 16214, 18560
116, 16013, 19127, 18586, 18201, 15538, 17493
117, 15122, 19676, 18268, 18411, 15441, 17383
118, 16012, 16044, 18402, 20967, 19054, 18095
119, 17988, 18589, 15878, 15372, 18393, 17244
120, 18914, 19814, 19019, 19312, 19085, 19228
121, 19652, 19007, 19743, 18999, 18896, 19259
122, 27794, 19334, 20808, 16742, 19954, 20926
123, 22147, 19657, 19183, 20184, 17120, 19658
124, 20005, 20006, 19862, 19659, 19153, 19737
125, 19674, 20135, 20281, 19317, 18917, 19664
126, 22807, 19105, 26552, 18984, 19341, 21357
127, 29313, 19958, 18260, 20682, 21028, 21848
128, 20956, 21016, 22611, 19011, 19827, 20684
129, 22464, 23315, 22197, 22527, 21638, 22428
130, 23210, 21606, 22295, 21068, 21753, 21986
131, 50553, 21079, 20750, 20935, 21484, 26960
132, 21792, 21454, 24929, 21337, 22234, 22349
133, 23665, 21380, 21067, 24041, 24900, 23010
134, 27853, 24720, 21432, 21615, 25198, 24163
135, 21282, 20561, 21650, 42668, 22505, 25733
136, 21576, 21421, 20121, 19936, 23246, 21260
137, 20993, 23724, 21304, 20881, 20610, 21502
138, 22012, 22024, 21709, 20900, 21686, 21666
139, 20652, 20517, 21464, 21405, 29910, 22789
140, 26514, 21117, 25550, 21058, 26510, 24149
141, 21530, 29123, 21528, 21570, 21993, 23148
142, 21913, 70662, 20929, 19559, 22045, 31021
143, 19956, 22454, 21483, 19080, 22076, 21009
144, 22165, 19011, 23075, 20600, 16882, 20346
145, 23857, 21798, 20556, 25608, 25508, 23465
146, 20288, 19731, 20726, 30168, 14561, 21094
147, 13791, 21131, 16124, 14176, 14073, 15859
148, 17471, 16756, 19118, 14261, 14323, 16385
149, 16260, 16456, 45672, 14867, 14110, 21473
150, 13828, 16638, 18889, 33763, 22642, 21152
151, 23111, 20513, 20520, 22425, 17308, 20775
152, 17522, 23173, 17451, 16621, 17189, 18391
153, 16737, 16854, 16779, 16321, 14490, 16236
154, 16436, 16634, 14950, 14512, 14634, 15433
155, 16805, 18393, 35357, 14817, 15051, 20084
156, 16993, 17302, 16477, 16718, 16992, 16896
157, 17062, 23707, 16927, 16489, 16826, 18202
158, 18919, 14634, 16426, 16871, 16645, 16699
159, 17176, 17025, 16785, 34828, 16757, 20514
160, 17367, 17019, 17019, 17446, 17438, 17257
161, 26414, 20514, 30923, 24981, 25558, 25678
162, 23107, 34929, 23204, 29815, 18968, 26004
163, 16973, 16622, 16434, 16340, 16756, 16625
164, 17259, 18625, 17195, 16942, 16708, 17345
165, 18117, 17130, 17388, 16477, 17033, 17229
166, 15954, 16721, 16767, 16373, 16726, 16508
167, 20152, 22554, 17879, 16981, 17433, 18999
168, 22881, 18042, 17099, 17672, 23508, 19840
169, 24059, 43075, 28904, 25237, 26607, 29576
170, 25915, 28663, 25006, 38477, 17607, 27133
171, 19282, 17317, 19253, 16837, 19203, 18378
172, 22034, 18844, 17079, 17977, 16761, 18539
173, 16722, 18546, 16800, 18945, 16370, 17476
174, 19783, 19202, 17012, 18673, 19367, 18807
175, 16762, 19203, 16622, 16925, 19171, 17736
176, 17323, 17354, 24689, 17225, 19153, 19148
177, 20328, 20009, 17984, 22535, 20848, 20340
178, 17534, 38201, 19324, 19111, 16975, 22229
179, 16914, 19908, 20518, 17806, 19455, 18920
180, 19125, 19272, 19305, 16914, 17368, 18396
181, 24648, 19729, 19287, 20277, 17516, 20291
182, 16639, 19005, 18882, 19321, 19641, 18697
183, 20023, 20777, 18012, 18859, 19487, 19431
184, 19598, 19593, 19352, 23575, 25386, 21500
185, 19817, 25840, 20720, 18872, 19250, 20899
186, 20047, 29949, 22289, 23000, 46423, 28341
187, 19955, 19814, 19719, 19806, 19873, 19833
188, 20136, 19483, 19740, 19945, 20079, 19876
189, 20374, 20210, 19983, 24735, 20222, 21104
190, 27904, 27874, 27866, 31350, 29309, 28860
191, 30961, 29467, 29163, 29284, 28962, 29567
192, 31610, 29331, 30975, 28196, 37582, 31538
193, 26263, 27510, 26568, 27213, 48875, 31285
194, 28899, 29241, 29186, 28568, 29123, 29003
195, 30278, 31480, 27235, 27440, 28514, 28989
196, 28009, 25182, 32713, 29406, 27746, 28611
197, 29110, 29722, 30433, 29259, 31513, 30007
198, 29752, 36947, 27532, 28274, 26781, 29857
199, 29460, 30568, 28478, 29677, 30092, 29655
200, 28454, 27758, 28970, 28230, 31310, 28944
201, 28459, 30585, 28964, 34282, 27860, 30030
202, 30671, 35425, 29949, 27896, 28115, 30411
203, 28581, 31832, 33265, 39807, 28040, 32305
204, 30635, 30084, 31516, 29054, 29807, 30219
205, 31112, 29563, 31990, 29746, 32303, 30942
206, 29970, 29470, 31907, 32207, 30046, 30720
207, 30943, 30641, 31013, 39250, 30260, 32421
208, 31097, 33879, 32445, 29237, 34539, 32239
209, 31768, 30107, 56550, 32378, 28948, 35950
210, 27627, 31918, 31470, 29231, 31752, 30399
211, 31150, 44575, 30182, 31403, 32735, 34009
212, 31809, 32867, 29788, 29923, 32353, 31348
213, 31631, 34316, 33649, 29968, 34479, 32808
214, 31313, 33152, 34686, 32556, 32560, 32853
215, 38055, 30500, 29963, 34766, 33113, 33279
216, 33133, 33757, 35765, 61318, 31990, 39192
217, 31093, 32471, 32066, 33028, 32870, 32305
218, 30380, 33163, 34539, 34387, 39296, 34353
219, 34580, 33272, 34159, 32360, 32309, 33336
220, 30997, 33718, 32212, 32593, 32633, 32430
221, 31415, 36489, 33187, 30278, 31197, 32513
222, 31516, 32804, 40854, 32714, 36452, 34868
223, 31208, 31751, 34445, 33253, 66209, 39373
224, 33556, 34470, 34244, 35110, 33231, 34122
225, 32358, 32874, 32856, 33407, 46766, 35652
226, 32737, 38928, 33792, 35814, 32314, 34717
227, 29186, 32119, 32891, 96717, 36036, 45389
228, 35237, 36196, 26479, 41397, 31624, 34186
229, 73470, 33178, 33000, 34645, 31829, 41224
230, 32281, 32148, 43111, 33062, 31598, 34440
231, 32481, 32262, 32033, 32476, 31872, 32224
232, 32281, 32337, 33321, 35968, 32190, 33219
233, 35278, 32362, 214495, 33263, 32534, 69586
234, 75303, 38561, 37584, 33706, 38908, 44812
235, 37890, 35838, 37761, 35018, 39853, 37272
236, 75444, 35843, 33401, 70246, 35675, 50121
237, 32614, 35002, 31823, 35150, 33986, 33715
238, 34008, 45034, 33051, 33504, 37137, 36546
239, 33692, 37405, 34920, 32598, 34467, 34616
240, 34646, 31387, 131912, 36014, 32904, 53372
241, 32013, 36337, 41087, 44765, 36686, 38177
242, 36890, 35991, 33688, 36003, 36862, 35886
243, 74098, 34110, 34126, 41802, 37582, 44343
244, 36742, 33698, 33541, 36037, 43168, 36637
245, 36484, 36325, 34353, 36667, 37115, 36188
246, 34386, 34416, 36781, 36115, 37537, 35847
247, 78292, 35854, 35793, 33216, 36012, 43833
248, 32712, 40799, 38078, 35654, 36278, 36704
249, 37371, 36787, 70603, 37828, 38125, 44142
250, 40737, 37007, 36726, 37312, 36560, 37668
251, 35512, 37416, 44818, 40450, 41337, 39906
252, 44841, 40698, 40615, 40880, 37484, 40903
253, 41532, 41494, 41439, 90104, 41809, 51275
254, 42500, 42778, 50384, 37795, 41429, 42977
255, 43477, 42537, 42209, 73416, 42700, 48867
256, 45949, 41987, 41848, 40308, 41743, 42367
257, 41087, 42084, 42378, 49511, 41594, 43330
258, 43798, 41692, 39108, 80394, 38770, 48752
259, 37248, 41738, 39101, 47345, 37103, 40507
260, 80342, 38619, 38342, 39428, 37615, 46869
261, 35024, 37247, 37647, 36525, 39943, 37277
262, 34501, 36694, 39775, 42528, 35934, 37886
263, 34086, 36413, 36002, 36285, 39757, 36508
264, 38452, 40700, 37133, 59904, 36652, 42568
265, 34384, 36519, 37849, 35993, 27421, 34433
266, 26134, 57742, 29840, 27655, 29670, 34208
267, 27088, 27077, 26622, 27033, 27250, 27014
268, 32551, 29748, 26834, 35084, 26788, 30201
269, 26298, 28661, 26309, 36000, 38432, 31140
270, 37191, 39709, 72604, 39761, 38004, 45453
271, 38040, 40225, 41453, 38517, 51900, 42027
272, 40796, 38243, 95814, 41454, 37961, 50853
273, 37061, 40294, 39560, 37285, 42202, 39280
274, 42096, 42028, 41572, 41113, 46633, 42688
275, 41082, 37601, 37354, 41272, 39476, 39357
276, 70628, 38571, 48646, 45247, 42126, 49043
277, 39655, 39447, 37034, 44734, 39083, 39990
278, 35596, 41587, 39925, 41461, 36883, 39090
279, 39294, 36753, 39303, 36848, 39907, 38421
280, 36363, 39979, 40820, 47308, 39319, 40757
281, 39022, 39541, 38392, 40471, 64907, 44466
282, 38767, 38408, 39206, 38391, 39487, 38851
283, 43619, 39647, 44477, 37593, 38651, 40797
284, 38806, 38117, 37727, 35909, 34764, 37064
285, 38536, 40939, 39517, 39001, 41562, 39911
286, 40656, 46538, 35083, 38625, 40208, 40222
287, 39483, 66409, 38330, 38969, 39131, 44464
288, 38465, 41492, 39366, 41009, 39041, 39874
289, 45380, 38126, 38156, 38808, 38621, 39818
290, 39406, 38592, 44671, 40878, 41126, 40934
291, 40169, 39177, 39219, 39168, 47385, 41023
292, 41769, 38649, 42168, 66160, 40280, 45805
293, 38131, 55526, 46686, 41978, 38952, 44254
294, 48824, 41702, 30903, 28742, 30760, 36186
295, 29558, 35237, 29385, 29384, 27754, 30263
296, 30215, 28463, 27708, 28494, 30108, 28997
297, 30547, 28706, 35167, 28123, 30207, 30550
298, 33564, 29791, 27316, 29999, 50556, 34245
299, 27365, 27971, 27476, 30273, 29141, 28445
300, 32344, 32242, 32524, 38002, 32699, 33562
301, 33996, 29404, 31348, 28722, 30225, 30739
302, 31161, 80909, 45228, 41158, 40781, 47847
303, 43331, 43980, 47870, 41707, 39081, 43193
304, 41914, 73874, 47655, 41651, 45547, 50128
305, 44978, 43679, 40485, 43628, 43731, 43300
306, 52573, 42698, 42683, 42887, 40699, 44308
307, 41253, 38850, 1995039, 15172, 14544, 420971
308, 14938, 15079, 15196, 14790, 15095, 15019
309, 28194, 14719, 13238, 10842, 9420, 15282
310, 8822, 13614, 14398, 13514, 16385, 13346
311, 13157, 13760, 14261, 14873, 15415, 14293
312, 14284, 13953, 14129, 14074, 13784, 14044
313, 13101, 13803, 15591, 15134, 16748, 14875
314, 17459, 14568, 14316, 17849, 15974, 16033
315, 13882, 13982, 14610, 39733, 42739, 24989
316, 45222, 43983, 40381, 39323, 39883, 41758
317, 39057, 67828, 41004, 13784, 27226, 37779
318, 38224, 38745, 40869, 40908, 40609, 39871
319, 43770, 40738, 40375, 38762, 40894, 40907
320, 38501, 41875, 41615, 42330, 37318, 40327
321, 36528, 14388, 14408, 14392, 15571, 19057
322, 16408, 17761, 17488, 16799, 19089, 17509
323, 16516, 19251, 18426, 21182, 19001, 18875
324, 14722, 14073, 15587, 19558, 19977, 16783
325, 16597, 14124, 14659, 14655, 18969, 15800
326, 18315, 19322, 17150, 18363, 21500, 18930
327, 18100, 23051, 18395, 18896, 15895, 18867
328, 14226, 14785, 14663, 14654, 14414, 14548
329, 13969, 14948, 14686, 15026, 14532, 14632
330, 16690, 15068, 15839, 15395, 15366, 15671
331, 14930, 14998, 19219, 18673, 19673, 17498
332, 19090, 19412, 20212, 19789, 19675, 19635
333, 21342, 19691, 19196, 18949, 20307, 19897
334, 20399, 19815, 19334, 20450, 20039, 20007
335, 19952, 19039, 19112, 19153, 18892, 19229
336, 19866, 20161, 18757, 20207, 20494, 19897
337, 19927, 20390, 19610, 20041, 20017, 19997
338, 18587, 18164, 19974, 18414, 18521, 18732
339, 19644, 21010, 20380, 18376, 17734, 19428
340, 20324, 19771, 20785, 20176, 20502, 20311
341, 20646, 20257, 19730, 19944, 19609, 20037
342, 20877, 22718, 19383, 15914, 15512, 18880
343, 15567, 15364, 15168, 15372, 14971, 15288
344, 15888, 15344, 16917, 17148, 17144, 16488
345, 17284, 24033, 20736, 21010, 20931, 20798
346, 21361, 20393, 21250, 20357, 20932, 20858
347, 20309, 20213, 20960, 18482, 20693, 20131
348, 22411, 20521, 20643, 20884, 20589, 21009
349, 21251, 20485, 21206, 20451, 21443, 20967
350, 20575, 20962, 20946, 21531, 20714, 20945
351, 23437, 21548, 20911, 21300, 21946, 21828
352, 20526, 21625, 29796, 20663, 21010, 22724
353, 21698, 20566, 21051, 20864, 21552, 21146
354, 23614, 21136, 21245, 20891, 20736, 21524
355, 20890, 21476, 20497, 21410, 20244, 20903
356, 21010, 20772, 20764, 21433, 23053, 21406
357, 21173, 21217, 21030, 20717, 21378, 21103
358, 17590, 16084, 15755, 15746, 15635, 16162
359, 15069, 13708, 15053, 18766, 15603, 15639
360, 15761, 15607, 16657, 16537, 16508, 16214
361, 16270, 16594, 18161, 17127, 20570, 17744
362, 16447, 17966, 15726, 19181, 17014, 17266
363, 17303, 16872, 15273, 15559, 14905, 15982
364, 17146, 15470, 19333, 22206, 20367, 18904
365, 21296, 17997, 18547, 17743, 16035, 18323
366, 16639, 16355, 16228, 14682, 15830, 15946
367, 14918, 16544, 16515, 16164, 16255, 16079
368, 16456, 18844, 16811, 16549, 18773, 17486
369, 21618, 22368, 22047, 20968, 20488, 21497
370, 17062, 17683, 16925, 16062, 18478, 17242
371, 16015, 16669, 16135, 17048, 17004, 16574
372, 16813, 17516, 16119, 17017, 17338, 16960
373, 17869, 21374, 22496, 23290, 21581, 21322
374, 21697, 17432, 17207, 16831, 17101, 18053
375, 19441, 16799, 17502, 17175, 17164, 17616
376, 16864, 17481, 19613, 16176, 17661, 17559
377, 16883, 16114, 17554, 16841, 17084, 16895
378, 18439, 21641, 21799, 21007, 21140, 20805
379, 19119, 17140, 17639, 16587, 17169, 17530
380, 17639, 17041, 17182, 16921, 17162, 17189
381, 16704, 16914, 19519, 21852, 21566, 19311
382, 16631, 16316, 17963, 17402, 18083, 17279
383, 16602, 17735, 16804, 17840, 17235, 17243
384, 17084, 18760, 21226, 18521, 17853, 18688
385, 22822, 23361, 23681, 24079, 22125, 23213
386, 18676, 58784, 17949, 17806, 17488, 26140
387, 18584, 50729, 17861, 18009, 17649, 24566
388, 17613, 17369, 18081, 19610, 17611, 18056
389, 20404, 22654, 22699, 22920, 26630, 23061
390, 20484, 17554, 17398, 17061, 17685, 18036
391, 16856, 17329, 17373, 17745, 17316, 17323
392, 17400, 17238, 20846, 17314, 17463, 18052
393, 19860, 23405, 23403, 23988, 24819, 23095
394, 21656, 17684, 17716, 17718, 17446, 18444
395, 22017, 17285, 17465, 17670, 17814, 18450
396, 18258, 24121, 23403, 24302, 19082, 21833
397, 17678, 17276, 17787, 19239, 17988, 17993
398, 18183, 17637, 17720, 17745, 17966, 17850
399, 19526, 24778, 24026, 24497, 24181, 23401
400, 24558, 23203, 18777, 23388, 23614, 22708
401, 22365, 22042, 22174, 22551, 22705, 22367
402, 22111, 22258, 22293, 23409, 27122, 23438
403, 25160, 22034, 18548, 17265, 17352, 20071
404, 17281, 17191, 21417, 22675, 24671, 20647
405, 22877, 28025, 19964, 16348, 16803, 20803
406, 16599, 16742, 16075, 16665, 16692, 16554
407, 16394, 16477, 17121, 16762, 19116, 17174
408, 16762, 17919, 22476, 21191, 56349, 26939
409, 23589, 20695, 17760, 16708, 16881, 19126
410, 15065, 18558, 16763, 17476, 16249, 16822
411, 16403, 16476, 18664, 16032, 16341, 16783
412, 16823, 22533, 28208, 24161, 28137, 23972
413, 38048, 19421, 19210, 26474, 18372, 24305
414, 21647, 24063, 24224, 24816, 25009, 23951
415, 12202, 13277, 11340, 18489, 18381, 14737
416, 23604, 11329, 11429, 11341, 11227, 13786
417, 11240, 11428, 11507, 11238, 28649, 14812
418, 16185, 16465, 16401, 18075, 17374, 16900
419, 11516, 11496, 11364, 11431, 11342, 11429
420, 11704, 14088, 11589, 11460, 11363, 12040
421, 27224, 11475, 11424, 16990, 16277, 16678
422, 16875, 17054, 16066, 18770, 16313, 17015
423, 16280, 11548, 23957, 11475, 11640, 14980
424, 11673, 11528, 11521, 11449, 11595, 11553
425, 26818, 21733, 25313, 41953, 24975, 28158
426, 24759, 23302, 16176, 26346, 23382, 22793
427, 18957, 19318, 21188, 20127, 19112, 19740
428, 19762, 19270, 19041, 20382, 20291, 19749
429, 25026, 24214, 25749, 23794, 25213, 24799
430, 19736, 19420, 19401, 19608, 19960, 19625
431, 19643, 19725, 19597, 19661, 19442, 19613
432, 19609, 21051, 20007, 23323, 25770, 21952
433, 24338, 25180, 25339, 20286, 19610, 22950
434, 19572, 19750, 19737, 21569, 20381, 20201
435, 19727, 19476, 20313, 20437, 19917, 19974
436, 19925, 22182, 25357, 25080, 21948, 22898
437, 23486, 24578, 24669, 25129, 18653, 23303
438, 19282, 18957, 19085, 20885, 21176, 19877
439, 21475, 21104, 22601, 21021, 20991, 21438
440, 20618, 20964, 24376, 26418, 26361, 23747
441, 25577, 24407, 21164, 23125, 20649, 22984
442, 20522, 20547, 20650, 20934, 21518, 20834
443, 21446, 20731, 20497, 20312, 19433, 20483
444, 23157, 23751, 24995, 25982, 25667, 24710
445, 19404, 19406, 19819, 15322, 12231, 17236
446, 12161, 14672, 1080094, 18654, 21223, 229360
447, 21505, 21281, 21208, 21131, 21256, 21276
448, 20210, 18617, 19467, 26355, 12178, 19365
449, 12073, 12198, 12292, 12313, 12145, 12204
450, 12150, 12316, 12210, 12159, 12426, 12252
451, 13852, 12506, 12260, 12384, 12405, 12681
452, 12268, 12337, 12239, 12377, 12430, 12330
453, 12274, 13020, 18123, 12188, 12463, 13613
454, 12333, 12377, 12276, 12374, 12311, 12334
455, 12389, 12474, 14315, 12438, 12290, 12781
456, 12308, 12457, 12487, 12448, 12477, 12435
457, 12559, 12473, 12717, 12586, 13200, 12707
458, 12612, 12386, 12477, 12423, 12672, 12514
459, 12482, 12612, 12617, 12542, 12482, 12547
460, 16202, 17567, 17913, 19857, 13174, 16942
461, 12636, 12543, 14079, 13052, 20431, 14548
462, 18274, 14518, 13543, 12747, 12728, 14362
463, 12787, 12921, 12721, 13073, 12859, 12872
464, 13348, 12629, 14298, 12927, 12701, 13180
465, 13305, 12650, 12829, 13258, 12947, 12997
466, 12976, 12921, 13079, 12728, 13939, 13128
467, 13058, 13192, 12747, 12750, 13061, 12961
468, 12986, 12690, 12827, 12997, 18527, 14005
469, 21047, 21147, 19948, 19568, 19564, 20254
470, 19352, 19112, 18395, 19849, 22818, 19905
471, 19638, 24096, 19805, 20906, 21252, 21139
472, 22249, 21643, 20978, 21244, 21408, 21504
473, 21336, 21270, 25667, 21457, 22496, 22445
474, 22587, 22130, 21641, 21408, 21245, 21802
475, 22011, 21600, 21654, 23491, 21491, 22049
476, 22576, 21814, 22216, 22571, 22862, 22407
477, 21247, 21738, 22673, 24465, 21487, 22322
478, 22157, 21710, 21885, 21954, 22486, 22038
479, 21914, 21481, 19142, 22844, 24915, 22059
480, 21850, 21872, 22329, 22140, 21698, 21977
481, 21968, 21587, 21903, 21914, 21865, 21847
482, 24492, 21897, 21978, 22668, 21908, 22588
483, 22331, 22080, 22564, 21476, 20980, 21886
484, 19133, 22087, 21490, 20933, 21333, 20995
485, 22487, 23288, 23154, 22835, 22898, 22932
486, 23283, 25101, 22807, 23228, 23052, 23494
487, 23217, 23284, 23224, 23144, 22943, 23162
488, 23896, 23226, 25652, 23332, 23295, 23880
489, 23477, 25252, 23454, 23179, 23752, 23822
490, 22930, 22314, 22377, 25107, 22540, 23053
491, 22718, 22457, 22516, 22832, 22324, 22569
492, 23259, 22423, 22548, 24162, 22578, 22994
493, 22293, 21340, 23333, 22332, 23517, 22563
494, 22564, 22382, 22627, 22773, 23891, 22847
495, 17556, 13429, 13455, 13433, 13534, 14281
496, 13509, 13646, 13469, 13541, 15354, 13903
497, 13422, 13802, 13330, 13474, 13397, 13485
498, 14696, 13477, 13612, 13579, 14843, 14041
499, 13739, 13614, 13841, 13616, 13742, 13710
500, 13993, 13737, 14063, 13788, 13812, 13878
501, 14793, 13677, 13840, 13721, 13773, 13960
502, 13580, 13587, 13525, 13748, 13585, 13605
503, 14429, 13715, 13557, 13808, 26695, 16440
504, 22436, 23139, 23267, 22970, 23365, 23035
505, 25692, 22889, 23018, 23425, 22889, 23582
506, 23539, 23026, 22929, 23421, 22767, 23136
507, 22465, 24956, 23238, 22897, 23598, 23430
508, 27795, 29974, 29518, 29518, 29319, 29224
509, 17067, 26143, 23594, 22985, 24212, 22800
510, 23530, 23729, 23017, 23136, 23174, 23317
511, 30507, 15872, 14174, 13826, 13941, 17664
512, 13951, 13808, 13914, 13917, 14237, 13965
513, 14189, 15121, 13961, 13954, 13828, 14210
514, 13917, 13955, 13824, 14009, 13853, 13911
515, 14105, 14986, 14020, 20360, 14187, 15531
516, 14004, 14083, 14088, 14315, 14096, 14117
517, 14200, 15680, 14121, 14196, 13903, 14420
518, 14082, 14110, 14039, 14080, 14232, 14108
519, 14030, 14929, 14344, 14137, 14218, 14331
520, 14004, 14267, 14199, 14018, 14225, 14142
521, 27079, 15723, 14285, 14191, 14114, 17078
522, 14396, 14223, 14310, 14412, 14197, 14307
523, 14197, 15151, 14257, 14201, 14202, 14401
524, 14608, 15426, 14251, 14335, 14299, 14583
525, 14356, 15289, 14451, 14599, 14225, 14584
526, 14311, 14238, 14363, 14156, 14432, 14300
527, 14356, 15308, 14294, 14364, 14319, 14528
528, 14282, 14321, 14348, 14382, 14729, 14412
529, 14444, 15181, 14553, 14436, 14371, 14597
530, 14454, 14574, 14482, 14422, 14475, 14481
531, 16583, 14415, 14546, 14486, 14703, 14946
532, 14512, 14682, 14467, 14556, 14661, 14575
533, 15608, 14495, 14784, 14517, 14489, 14778
534, 14672, 14583, 14550, 14680, 23346, 16366
535, 23507, 14950, 14650, 14445, 14490, 16408
536, 14610, 14654, 14593, 14629, 14596, 14616
537, 14520, 14730, 14749, 14746, 15062, 14761
538, 14590, 23168, 18006, 15177, 16158, 17419
539, 15166, 14716, 14643, 14852, 14885, 14852
540, 14757, 14835, 14595, 14788, 15869, 14968
541, 14655, 14666, 14627, 14826, 15078, 14770
542, 14888, 14637, 14815, 15716, 26962, 17403
543, 14620, 15053, 14708, 14935, 14641, 14791
544, 15228, 14744, 14733, 16393, 14894, 15198
545, 14856, 14861, 14867, 14908, 14870, 14872
546, 14845, 14723, 16014, 14834, 14979, 15079
547, 14910, 14755, 14824, 14717, 14726, 14786
548, 14932, 14914, 15519, 20041, 22167, 17514
549, 16926, 15047, 14854, 1068606, 24122, 227911
550, 24428, 24447, 24113, 24041, 24100, 24225
551, 24302, 24167, 27070, 24664, 24618, 24964
552, 25007, 24508, 25242, 25949, 25329, 25207
553, 25565, 24663, 26255, 24910, 25146, 25307
554, 25296, 24710, 26170, 24571, 24509, 25051
555, 25288, 26087, 25903, 24993, 25098, 25473
556, 25257, 24788, 24161, 25401, 25173, 24956
557, 27751, 24691, 24964, 25493, 25321, 25644
558, 24772, 25250, 25511, 24283, 25039, 24971
559, 25070, 25609, 25845, 25148, 24970, 25328
560, 25416, 25145, 25630, 23803, 24925, 24983
561, 25010, 24577, 24934, 25584, 27596, 25540
562, 24854, 25380, 25412, 26505, 25280, 25486
563, 25064, 25454, 25532, 25373, 25098, 25304
564, 23016, 26314, 25608, 23119, 36386, 26888
565, 25840, 26140, 26440, 27425, 25880, 26345
566, 26428, 27486, 25432, 25661, 26366, 26274
567, 25293, 25866, 37524, 25824, 25509, 28003
568, 28831, 24773, 24947, 24446, 25020, 25603
